"","B","C1","C2","D","E","F","G","H","I","J","K","L","M","N","P","Q","T","X","Y"
"332","c","a","c","b","a","a","b","b","c","b","c","c","c","c","a","a","a","a","a"
"333","b","c","b","c","a","a","a","a","a","a","c","b","b","a","a","a","a","a","a"
"334","b","b","a","b","b","c","a","b","c","b","c","c","c","c","a","b","a","a","a"
"335","b","a","a","a","b","a","a","b","b","b","c","c","a","a","a","a","a","a","c"
"336","c","c","b","b","a","c","a","a","b","b","c","a","b","a","c","c","c","c","a"
"337","a","c","b","b","b","c","a","b","c","a","b","c","a","a","a","b","c","c","a"
"338","a","b","b","a","a","c","b","c","c","b","c","c","b","c","a","a","c","c","c"
"339","b","b","b","b","a","c","a","a","b","b","b","c","a","a","a","a","a","a","a"
"340","a","b","c","b","a","c","a","a","c","b","c","a","a","a","b","a","a","a","a"
"341","a","a","a","b","c","c","b","a","b","b","c","b","a","a","b","b","a","a","a"
"342","c","a","b","b","b","b","a","a","b","b","c","b","a","a","b","b","a","a","a"
"343","b","c","c","c","b","b","a","b","c","b","c","c","c","c","a","c","a","b","a"
"344","a","c","a","c","b","b","b","c","b","c","a","b","a","a","b","b","b","b","b"
"345","c","a","b","a","c","a","b","c","b","b","c","a","b","a","a","a","a","a","a"
"346","c","c","c","a","c","b","b","a","b","c","b","c","c","c","a","c","a","c","a"
"347","b","b","c","b","b","b","a","c","b","b","c","c","b","a","a","c","a","a","a"
"348","b","c","b","b","c","c","a","c","b","a","a","b","a","a","c","c","c","a","a"
"349","c","c","b","b","a","a","a","a","a","a","b","c","b","a","a","a","c","c","a"
"350","b","b","c","b","c","b","c","a","a","b","a","a","b","a","b","c","a","a","a"
"351","a","b","a","b","c","a","b","a","b","b","c","b","a","a","b","b","b","a","a"
"352","b","c","c","b","a","b","a","a","b","b","c","a","b","a","a","b","a","a","a"
"353","a","a","b","c","a","a","a","a","a","c","c","b","a","a","a","a","c","c","b"
"354","c","c","a","a","c","b","b","a","a","b","c","c","b","a","a","a","a","a","a"
"355","a","b","a","b","b","a","a","b","b","b","c","a","a","a","a","a","a","a","a"
"356","a","b","a","b","a","c","a","b","c","a","b","c","c","c","c","a","a","c","b"
"357","a","a","c","b","c","c","a","c","a","c","c","a","b","b","a","a","a","c","c"
"358","c","b","b","a","b","c","a","b","c","a","b","a","a","a","a","a","a","a","a"
"359","a","b","b","b","c","b","a","c","b","b","b","c","b","a","b","a","b","c","a"
"360","b","c","b","a","c","a","b","a","b","c","a","b","c","a","b","a","b","c","c"
"361","a","c","b","c","b","b","a","b","c","a","b","c","b","a","a","a","a","c","a"
"362","b","b","c","c","a","b","a","a","c","c","b","c","a","a","a","b","c","b","a"
"363","c","c","c","a","b","c","b","a","c","a","a","b","a","b","b","a","b","b","c"
"364","c","c","b","a","a","b","a","c","b","b","c","a","a","a","a","a","a","c","a"
"365","b","c","a","b","c","c","b","a","b","b","c","a","b","a","a","a","a","a","a"
"366","c","b","b","c","a","a","a","a","b","b","c","b","a","a","b","b","b","b","a"
"367","b","b","b","a","b","c","a","c","a","b","c","a","b","a","a","b","c","c","a"
"368","b","b","b","b","c","a","b","a","b","b","c","c","c","b","c","c","b","b","a"
"369","c","c","c","a","c","a","b","a","b","a","b","c","c","c","b","a","b","b","b"
"370","a","a","a","a","a","a","a","a","c","b","a","b","a","b","c","a","a","a","a"
"371","c","a","c","a","a","b","a","a","b","c","c","a","b","b","a","b","a","c","a"
"372","b","c","b","b","b","c","a","b","b","b","c","c","c","c","c","a","c","c","a"
"373","b","c","c","b","b","a","b","a","b","b","c","a","b","a","a","c","a","a","a"
"374","b","b","a","b","a","a","a","a","c","c","b","c","c","a","c","b","c","c","c"
"375","c","b","b","c","c","b","b","c","c","c","c","a","b","b","b","b","b","b","c"
"376","c","a","b","a","c","a","b","a","b","b","c","a","c","b","c","c","a","c","a"
"377","a","b","a","a","a","b","a","c","a","b","c","b","a","a","a","a","a","a","a"
"378","c","a","b","a","a","a","a","a","b","b","c","c","b","c","c","c","a","a","a"
"379","a","b","c","b","a","c","a","b","a","c","c","a","b","b","a","a","a","c","a"
"380","a","c","c","c","a","b","a","a","a","b","c","a","c","c","a","a","a","c","a"
"381","a","c","a","c","a","b","a","a","a","b","c","a","b","c","a","a","a","a","a"
"382","b","a","c","c","a","a","b","c","b","b","c","c","b","c","c","a","b","b","a"
"383","a","b","b","b","c","c","a","c","b","b","c","a","b","a","a","b","a","c","b"
"384","a","c","c","b","c","b","b","a","b","b","c","b","a","a","a","a","a","b","a"
"385","b","c","c","b","a","c","a","a","c","a","b","a","c","c","a","b","a","c","a"
"386","a","b","a","c","a","a","a","a","a","b","c","b","a","b","a","a","a","a","a"
"387","a","b","b","c","c","b","a","c","b","c","c","a","b","b","a","b","a","c","a"
"388","b","a","a","b","b","c","a","b","a","b","c","b","a","a","a","c","c","a","b"
"389","b","a","a","b","a","b","c","a","a","a","c","b","a","c","a","a","c","a","b"
"390","c","b","b","b","c","c","a","c","b","b","b","a","c","c","b","b","b","a","a"
"391","c","a","b","b","c","c","a","b","b","b","c","c","c","c","b","a","b","c","c"
"392","b","a","a","b","b","a","a","b","b","b","a","a","a","c","a","a","a","a","a"
"393","a","b","a","b","b","c","a","c","b","c","b","c","c","a","a","a","c","b","b"
"394","a","a","b","b","a","a","a","a","c","c","c","c","b","c","a","a","c","c","c"
"395","b","a","b","b","a","b","a","a","b","b","c","a","b","a","c","a","a","c","a"
"396","b","b","b","a","b","a","a","b","a","a","a","a","b","c","a","a","c","c","b"
"397","a","b","c","a","c","c","a","c","b","a","c","c","a","b","b","a","c","c","b"
"398","a","a","b","b","c","c","c","a","b","b","c","b","c","b","c","c","c","c","b"
"399","a","c","a","a","c","a","a","b","b","b","c","c","c","c","a","a","a","a","a"
"400","b","c","c","b","b","c","a","b","b","c","c","c","c","b","a","a","a","c","c"
"401","c","a","b","a","b","a","a","b","b","b","c","c","b","a","b","b","b","a","c"
"402","b","b","a","b","a","b","b","a","b","b","a","b","b","a","c","c","c","c","a"
"403","c","a","c","a","a","a","b","a","b","b","c","c","c","c","a","a","a","b","a"
"404","c","a","c","a","a","a","a","a","a","b","c","b","a","a","c","a","c","c","b"
"405","c","c","c","a","a","b","a","a","b","b","b","c","a","a","a","c","c","b","a"
"406","a","b","c","c","b","b","a","b","b","c","a","b","a","a","a","a","a","c","a"
"407","b","a","b","b","a","c","a","a","b","b","b","c","a","a","a","a","a","c","a"
"408","c","b","b","a","b","a","a","b","b","a","a","b","a","c","a","a","a","a","a"
"409","a","a","b","a","a","c","a","a","b","c","b","c","b","b","a","b","a","a","b"
"410","a","b","a","b","c","c","b","a","b","a","c","c","b","c","c","a","c","c","c"
"411","b","c","c","c","b","a","a","b","c","b","c","b","a","a","b","c","b","b","b"
"412","a","b","b","b","c","c","a","b","b","b","c","a","b","a","a","c","c","c","a"
"413","b","a","b","b","a","c","a","a","a","c","a","b","a","a","a","b","a","c","c"
"414","c","b","b","c","c","b","b","a","b","b","c","b","a","a","a","a","a","c","a"
"415","b","a","c","b","a","c","a","a","b","b","c","a","b","a","a","c","a","c","a"
"416","a","b","c","a","b","a","a","b","c","c","c","a","c","c","a","a","c","b","b"
"417","b","c","c","a","c","c","a","b","a","c","b","a","b","c","a","c","a","c","c"
"418","b","a","c","c","a","b","a","a","c","b","c","c","a","a","c","a","c","b","b"
"419","c","a","b","b","a","b","a","b","a","b","b","c","a","b","c","a","c","c","b"
"420","a","b","b","c","c","b","c","a","b","b","c","b","c","c","a","a","a","c","a"
"421","b","c","a","c","a","b","a","a","b","b","c","a","b","c","c","a","c","a","a"
"422","b","b","c","b","a","c","a","a","c","c","c","b","a","c","b","c","c","c","a"
"423","b","c","c","c","a","a","a","a","b","a","b","a","a","a","c","a","c","c","a"
"424","b","b","a","b","a","b","b","a","c","c","c","a","c","a","a","b","c","c","a"
"425","c","c","b","b","b","a","b","c","c","c","a","b","a","a","b","c","a","c","a"
"426","b","b","c","c","b","b","b","b","b","a","a","b","a","a","a","b","a","c","a"
"427","c","a","b","a","a","b","a","a","b","b","c","c","b","a","a","a","b","c","c"
"428","c","c","c","a","a","a","a","a","c","b","b","a","c","c","c","c","b","b","c"
"429","b","c","c","a","c","b","b","a","a","b","a","b","a","a","c","c","b","b","c"
"430","b","b","c","c","b","a","c","c","b","b","b","c","b","a","b","c","b","b","a"
"431","b","c","c","c","a","a","a","a","c","b","c","a","b","a","a","b","a","b","a"
"432","a","b","b","b","c","c","b","a","c","a","b","a","c","b","a","c","c","c","b"
"433","a","b","c","c","a","c","a","a","a","a","b","a","c","a","a","a","c","c","b"
"434","b","b","b","b","a","c","a","a","a","b","c","b","a","a","a","b","a","c","a"
"435","b","b","b","c","c","a","a","a","b","b","c","c","c","a","a","a","a","c","a"
"436","a","a","a","a","c","a","a","c","b","b","b","a","b","a","b","b","a","a","a"
"437","b","b","c","b","a","b","a","a","a","a","b","c","c","c","b","b","b","b","c"
"438","a","b","c","c","a","b","a","a","c","b","b","c","b","a","c","c","b","a","b"
"439","a","c","b","a","b","a","b","c","b","a","b","a","b","a","c","c","c","c","a"
"440","b","b","a","c","b","b","a","a","b","b","c","c","b","a","b","b","a","c","a"
"441","a","a","b","c","c","a","a","c","b","c","a","b","a","a","a","a","c","c","b"
"442","b","c","b","c","b","b","a","b","b","c","b","b","a","a","a","a","a","c","c"
"443","b","b","b","a","a","a","a","a","b","c","a","b","a","a","c","a","a","c","a"
"444","c","a","c","a","c","a","a","c","b","c","c","b","a","a","c","c","c","c","b"
"445","b","a","b","b","b","c","b","c","a","b","c","a","b","c","c","a","b","a","c"
"446","c","b","b","a","a","a","a","a","a","b","a","b","c","c","a","a","a","c","a"
"447","c","c","c","a","b","a","a","a","b","b","c","a","b","c","b","a","a","a","c"
"448","c","b","b","a","a","a","a","a","b","b","c","a","b","a","a","b","c","c","a"
"449","a","b","b","b","a","a","a","a","b","a","c","a","b","a","b","b","a","c","a"
"450","b","a","b","b","a","c","b","a","c","b","c","a","b","a","a","a","a","c","a"
"451","b","a","b","c","c","a","c","a","b","b","b","a","c","a","a","b","c","b","b"
"452","a","a","a","c","c","b","a","c","b","c","a","a","a","a","b","c","b","b","c"
"453","b","a","c","a","b","b","a","b","b","c","a","b","a","a","a","a","a","b","a"
"454","b","c","c","c","c","b","b","a","b","b","c","a","b","a","a","a","a","b","a"
"455","c","a","c","b","c","a","a","c","b","c","c","a","b","b","a","c","c","c","c"
"456","b","b","c","b","a","b","b","a","b","c","a","b","a","a","a","b","c","c","b"
"457","a","c","b","b","a","c","a","a","c","b","a","b","b","a","c","a","c","c","a"
"458","b","b","a","c","a","b","a","a","b","c","a","a","a","a","c","c","a","c","a"
"459","b","c","c","b","a","c","a","a","b","b","c","a","b","a","a","a","c","b","a"
"460","a","b","b","b","a","b","a","a","b","a","a","a","b","b","c","c","c","c","b"
"461","c","b","c","b","a","c","a","a","c","c","b","c","c","c","c","a","c","b","b"
"462","b","b","b","c","c","b","b","a","b","a","a","a","b","c","c","c","a","b","a"
"463","b","c","b","c","a","b","a","a","c","a","b","c","c","c","b","c","a","a","c"
"464","b","b","b","a","b","a","a","b","a","b","c","a","a","a","a","a","c","a","a"
"465","c","b","b","a","a","a","c","c","c","b","a","b","a","a","a","a","c","c","a"
"466","b","a","b","b","a","c","a","a","b","b","c","a","c","b","c","c","c","b","b"
"467","b","b","c","c","a","a","a","a","a","b","c","b","a","a","c","c","a","c","a"
"468","c","a","c","a","c","a","b","a","b","c","a","c","c","b","c","c","c","c","b"
"469","c","b","c","b","c","c","a","a","b","b","c","a","b","c","a","b","a","a","b"
"470","a","c","b","c","c","b","b","a","b","b","a","b","a","a","a","a","c","c","a"
"471","b","b","b","b","a","a","a","c","c","b","c","a","b","a","a","c","a","c","a"
"472","b","b","b","a","b","c","a","b","c","c","b","c","b","c","c","a","b","b","c"
"473","c","b","c","a","c","c","a","c","b","b","c","b","b","a","c","c","b","b","a"
"474","c","a","c","a","a","a","a","a","b","c","a","b","a","a","a","a","a","c","a"
"475","a","c","c","b","a","b","a","a","c","b","c","c","b","a","a","a","a","b","c"
"476","c","a","a","b","c","c","a","c","b","b","c","b","a","a","c","a","c","a","b"
"477","b","c","b","c","b","a","a","b","b","b","a","b","a","a","a","a","c","b","a"
"478","c","b","b","b","a","a","a","c","a","a","c","c","b","c","c","a","c","c","c"
"479","b","a","b","c","a","a","b","a","b","b","a","a","c","c","c","c","a","b","a"
"480","a","c","c","b","c","a","b","a","b","b","c","a","b","a","c","c","c","c","a"
"481","a","a","c","b","b","c","a","b","a","b","c","a","c","b","b","b","b","b","a"
"482","c","a","b","a","a","b","b","b","c","c","c","a","b","c","a","b","a","c","a"
"483","b","b","c","b","a","c","a","a","a","a","a","a","b","c","a","b","a","c","a"
"484","a","a","c","b","b","c","b","a","c","a","b","c","b","b","c","a","c","a","b"
"485","b","c","b","b","b","c","a","b","c","a","b","c","c","b","c","c","b","b","b"
"486","a","b","b","c","b","a","b","a","b","b","c","c","b","a","a","a","c","c","a"
"487","b","a","c","b","b","c","c","c","a","c","b","a","b","b","c","b","c","c","b"
"488","b","b","b","b","b","c","a","b","b","b","c","c","b","a","a","a","a","a","a"
"489","c","b","b","a","a","a","a","c","a","a","a","b","a","a","c","a","b","c","a"
"490","b","c","c","c","b","c","a","a","a","a","a","b","a","a","b","b","b","c","b"
"491","b","b","c","b","c","c","a","a","b","b","c","b","a","a","b","c","b","a","a"
"492","a","c","b","b","c","c","b","a","b","b","c","c","b","c","b","a","b","b","c"
"493","a","c","a","a","a","b","a","a","b","b","c","b","a","a","a","a","a","a","a"
"494","a","b","b","b","a","c","b","c","b","a","b","c","a","a","c","b","c","c","a"
"495","a","b","c","a","a","b","a","a","b","a","c","c","c","c","a","a","c","c","b"
"496","c","b","b","b","a","c","a","a","a","b","b","c","b","c","a","a","a","a","a"
"497","c","c","b","a","c","b","b","a","b","a","a","a","a","c","c","c","a","a","a"
"498","c","a","c","b","c","b","a","c","b","b","c","a","b","a","a","a","a","a","a"
"499","c","c","c","b","b","b","a","b","c","b","c","b","a","a","a","a","b","b","b"
"500","a","b","a","a","c","b","a","c","b","c","c","c","b","c","b","a","a","c","a"
"501","c","c","c","a","c","c","b","a","b","b","c","b","a","a","a","a","b","b","b"
"502","b","a","c","b","c","c","b","a","b","c","a","b","a","a","a","a","c","c","b"
"503","a","b","c","b","b","a","a","b","c","a","b","c","a","a","b","a","a","c","a"
"504","c","a","c","a","a","c","b","a","c","b","c","a","b","a","a","c","c","b","b"
"505","c","a","c","a","a","a","a","a","c","b","c","a","c","a","c","c","b","b","c"
"506","a","b","b","a","a","a","b","a","c","b","a","b","a","a","a","b","c","c","b"
"507","b","a","c","c","a","b","b","c","a","a","a","b","a","a","a","a","c","c","b"
"508","b","a","b","c","a","b","a","a","a","c","a","b","a","b","a","b","a","b","c"
"509","b","c","b","c","a","a","a","a","a","c","a","b","b","b","a","c","c","c","a"
"510","b","b","b","b","c","c","b","a","b","b","b","b","a","a","a","c","c","c","a"
"511","b","c","a","c","b","b","a","b","c","a","c","a","b","a","a","b","a","c","a"
"512","b","b","c","b","b","a","a","a","b","c","b","c","a","a","a","a","a","a","a"
"513","c","b","c","a","a","a","a","a","b","a","a","b","a","a","c","c","a","c","a"
"514","a","c","b","b","a","c","a","a","a","a","c","a","b","c","c","c","c","c","a"
"515","b","a","c","b","c","c","a","c","b","c","b","c","a","a","b","c","c","c","b"
"516","b","a","b","b","a","c","a","a","b","b","c","b","a","a","a","b","c","c","b"
"517","c","b","c","a","a","a","a","a","b","c","b","c","a","a","a","c","c","c","a"
"518","b","c","b","c","a","c","b","a","c","b","c","a","b","c","a","a","c","c","a"
"519","b","b","a","b","b","c","a","b","a","a","a","b","c","c","a","a","a","a","a"
"520","c","b","b","a","a","a","a","a","b","a","c","b","a","a","b","c","b","c","a"
"521","a","c","a","c","a","b","a","a","b","b","c","a","b","a","a","a","a","a","a"
"522","c","c","b","a","b","a","a","a","a","b","c","b","b","a","a","a","a","c","a"
"523","c","b","b","b","a","c","a","a","c","c","a","b","a","a","c","a","c","c","a"
"524","b","a","b","c","c","a","a","a","c","b","a","b","a","a","c","a","c","c","a"
"525","a","a","b","b","a","a","a","a","b","b","c","c","a","a","a","b","c","b","c"
"526","a","b","a","c","c","b","a","a","b","b","c","a","b","a","c","c","a","a","a"
"527","c","b","c","c","c","a","a","c","b","b","c","a","b","c","c","c","c","a","c"
"528","b","a","b","c","a","a","a","a","c","a","a","a","b","b","c","c","c","c","b"
"529","c","b","c","b","c","c","a","a","b","b","c","c","c","c","a","c","a","b","a"
"530","c","a","c","a","a","a","b","a","b","b","c","a","b","a","a","a","a","a","a"
"531","c","c","c","a","b","c","a","b","c","c","b","c","a","a","c","c","b","b","b"
"532","a","a","b","c","c","b","a","a","c","a","c","b","a","a","b","c","a","c","a"
"533","c","c","c","a","a","c","a","a","c","b","c","c","c","c","c","a","a","b","a"
"534","c","a","b","a","a","b","a","a","b","c","b","c","b","c","b","b","c","c","b"
"535","c","b","c","a","c","b","a","c","b","b","c","b","a","a","a","a","a","c","a"
"536","a","c","c","c","a","c","a","a","c","c","b","c","a","c","a","a","c","c","a"
"537","c","a","b","a","b","a","a","a","a","b","c","b","c","c","c","a","c","c","a"
"538","a","c","b","a","a","a","a","a","b","c","b","c","a","a","c","c","b","a","b"
"539","c","b","b","b","b","b","b","c","c","b","c","b","b","a","c","b","c","a","a"
"540","b","a","b","b","a","c","c","b","a","b","c","b","a","a","b","b","b","b","c"
"541","a","b","a","c","b","b","a","b","b","b","c","c","c","c","a","a","a","a","a"
"542","a","b","a","c","b","b","a","a","a","c","b","a","a","c","a","a","c","c","a"
"543","c","c","b","b","c","c","a","c","c","c","a","b","a","a","a","a","c","c","a"
"544","c","b","c","c","a","c","a","a","b","a","b","c","a","a","a","c","c","c","a"
"545","c","c","c","a","a","a","a","a","b","b","c","a","c","c","a","a","a","b","a"
"546","c","a","b","b","a","c","a","a","c","c","a","b","a","a","c","a","a","c","a"
"547","b","b","a","b","c","c","a","b","b","b","a","a","c","c","b","b","b","b","c"
"548","b","a","c","b","b","a","a","b","b","b","c","b","b","c","c","a","b","b","c"
"549","b","c","a","b","a","b","a","a","c","c","c","a","c","c","c","a","b","b","b"
"550","b","b","b","b","a","c","a","a","b","b","c","c","c","b","a","b","a","c","a"
"551","c","b","b","b","a","c","a","a","b","b","c","b","b","b","c","c","c","c","a"
"552","b","b","b","b","b","b","a","a","b","a","b","a","c","c","a","c","a","b","a"
"553","c","b","c","b","c","a","a","a","b","a","c","a","b","c","a","a","a","a","a"
"554","b","a","a","b","b","b","a","b","b","b","a","b","a","a","a","c","a","a","c"
"555","a","b","b","a","a","b","a","a","b","c","c","c","c","a","c","a","b","a","a"
"556","a","c","b","b","c","a","b","a","b","b","b","c","a","a","a","b","a","c","a"
"557","b","a","b","c","c","a","b","a","b","a","b","a","a","b","a","b","a","c","a"
"558","b","a","c","b","b","c","a","b","b","b","b","a","a","a","a","a","a","a","a"
"559","a","a","a","a","b","b","a","b","c","c","b","c","a","a","a","a","b","b","c"
"560","b","b","a","c","c","a","b","a","b","b","c","c","b","a","b","b","a","a","a"
"561","b","a","c","b","c","a","a","a","b","c","b","c","a","a","a","a","c","b","a"
"562","b","b","c","b","c","c","b","a","a","b","c","b","a","a","a","c","a","c","b"
"563","c","c","c","a","b","c","a","b","b","c","b","c","a","a","a","a","c","c","a"
"564","a","b","a","b","b","c","a","c","c","c","b","c","b","c","a","a","a","c","a"
"565","a","c","c","a","a","a","a","a","b","c","a","b","a","a","b","b","a","c","a"
"566","b","c","c","b","a","b","a","a","b","b","b","c","c","c","b","c","a","b","a"
"567","c","b","c","b","a","c","a","a","b","b","c","b","c","c","b","c","a","a","a"
"568","a","c","c","c","a","a","a","a","c","c","a","b","a","c","a","a","c","c","a"
"569","c","a","b","c","a","a","b","b","b","b","c","b","a","a","a","a","a","c","c"
"570","c","a","b","b","a","c","b","a","b","b","b","b","a","a","a","a","a","c","a"
"571","a","a","a","c","b","a","a","b","b","b","c","c","b","c","a","a","a","a","a"
"572","c","a","b","c","c","a","a","a","b","b","c","b","b","c","a","a","b","b","c"
"573","c","b","b","a","b","a","a","a","b","b","c","c","c","c","b","a","c","c","a"
"574","b","c","a","a","c","a","b","a","b","b","c","b","a","a","a","a","c","a","a"
"575","b","c","b","c","a","b","a","a","a","c","c","b","a","a","b","b","a","b","c"
"576","a","a","b","b","c","c","a","a","b","b","c","a","b","a","a","a","a","a","a"
"577","a","c","c","b","b","b","a","b","a","b","c","a","a","b","a","a","a","c","a"
"578","a","c","a","a","c","a","b","a","b","b","a","a","a","a","b","b","b","a","b"
"579","c","a","b","c","a","c","a","a","b","b","c","b","b","c","c","b","c","c","c"
"580","c","b","b","a","a","a","a","a","b","b","c","b","c","c","a","a","a","c","a"
"581","b","b","b","b","c","b","a","a","b","b","c","c","b","c","a","a","a","c","a"
"582","c","c","c","a","a","b","a","a","c","b","b","c","b","a","a","a","a","a","c"
"583","b","b","c","b","a","c","a","a","c","b","c","c","c","a","a","b","a","a","a"
"584","c","c","c","a","a","a","a","a","a","b","b","c","a","c","a","a","c","b","a"
"585","c","a","b","a","c","b","b","c","b","c","b","c","b","b","a","a","c","c","a"
"586","a","b","c","b","a","a","a","a","b","a","b","c","a","a","b","b","b","b","a"
"587","a","a","a","c","a","c","a","b","b","a","b","c","a","a","a","a","c","c","a"
"588","a","b","a","a","c","c","b","a","b","b","b","c","a","a","a","a","a","a","a"
"589","c","c","c","b","a","c","a","a","c","b","c","c","a","a","a","a","b","b","c"
"590","b","a","b","b","b","c","a","b","b","b","c","a","b","a","a","a","b","b","a"
"591","a","b","a","a","a","a","a","a","b","b","c","a","b","a","a","a","a","a","a"
"592","b","c","b","c","b","c","b","a","b","b","c","a","b","c","a","a","c","c","a"
"593","b","c","a","b","b","a","b","a","c","c","c","c","a","a","a","a","c","b","a"
"594","b","c","a","b","c","c","a","c","b","b","c","b","a","a","b","b","b","a","b"
"595","a","a","a","b","b","c","a","a","b","c","a","b","a","a","a","a","b","a","c"
"596","a","c","c","c","b","b","a","a","b","b","a","b","a","a","a","a","c","c","a"
"597","c","c","c","a","b","c","a","c","b","a","b","c","a","a","b","b","b","b","b"
"598","c","a","b","a","b","a","a","b","c","b","c","c","b","c","b","a","a","c","a"
"599","a","b","b","c","a","a","a","a","b","b","c","a","b","c","a","a","a","c","a"
"600","a","b","a","a","a","c","b","b","b","b","c","b","a","a","a","a","b","c","b"
"601","a","a","b","c","b","c","a","a","b","b","c","a","b","a","c","a","a","c","c"
"602","b","b","b","b","a","c","a","a","b","b","b","c","b","a","b","b","a","c","a"
"603","c","b","b","b","a","c","c","a","c","b","c","a","b","a","a","a","c","c","a"
"604","c","a","b","a","a","c","a","a","c","a","c","b","a","a","a","b","a","c","a"
"605","b","a","b","c","a","a","a","b","c","a","b","c","a","a","a","a","a","a","c"
"606","b","a","b","a","c","b","b","a","b","b","c","a","c","b","c","a","a","c","a"
"607","c","b","b","b","b","a","a","b","a","b","c","b","a","a","c","a","c","c","a"
"608","b","a","c","c","a","b","a","a","c","c","a","a","c","c","a","a","c","c","b"
"609","b","c","a","c","c","a","a","c","b","b","c","c","b","c","a","a","a","a","a"
"610","a","a","a","a","c","b","b","a","c","c","b","c","a","a","b","b","b","b","c"
"611","c","c","b","a","c","b","b","a","b","b","c","a","a","a","a","b","c","c","b"
"612","a","a","b","b","a","a","a","a","c","c","a","b","a","a","a","a","a","c","b"
"613","c","b","b","a","a","a","a","a","b","b","b","a","c","a","b","a","b","b","a"
"614","b","c","c","b","a","b","a","a","b","c","b","c","a","a","a","a","c","c","a"
"615","b","b","b","b","a","c","b","a","b","b","b","a","b","a","c","a","a","c","a"
"616","a","b","b","b","a","c","a","a","b","a","b","c","a","a","b","b","a","a","a"
"617","b","b","b","c","a","a","a","a","b","a","a","b","a","a","c","c","c","c","a"
"618","a","b","a","b","a","c","a","a","a","c","b","b","a","a","c","a","c","b","a"
"619","c","a","b","b","a","c","a","a","c","b","c","c","c","c","b","b","b","c","c"
"620","a","b","c","c","a","b","a","a","b","b","b","c","a","a","c","a","b","b","c"
"621","b","c","b","b","a","c","a","a","c","c","b","a","c","c","a","a","b","c","c"
"622","b","b","b","c","b","a","a","b","b","b","c","a","b","a","b","b","a","a","a"
"623","a","b","a","c","c","c","a","c","b","b","c","b","a","a","a","a","a","a","a"
"624","b","a","c","c","a","a","a","a","a","b","c","b","a","a","c","a","c","c","b"
"625","b","b","b","c","a","b","a","c","c","b","c","b","a","a","c","c","c","c","a"
"626","b","b","b","b","c","c","a","c","b","c","b","c","c","c","c","a","c","c","a"
"627","a","b","c","c","a","a","a","a","b","c","b","a","c","a","b","a","c","b","a"
"628","b","a","b","b","c","c","a","a","b","c","a","b","c","c","a","c","a","c","a"
"629","a","a","b","b","a","a","a","a","c","b","a","b","c","c","a","a","c","c","b"
"630","b","c","c","b","a","a","a","a","a","a","b","c","c","c","a","a","a","a","a"
"631","c","b","b","a","a","a","b","b","b","b","c","b","a","a","c","a","c","c","a"
"632","c","a","c","b","a","c","a","a","b","b","c","b","a","a","a","a","a","c","a"
"633","b","c","b","c","c","b","a","c","b","b","a","b","a","a","a","a","a","b","a"
"634","b","a","b","a","a","a","a","a","b","b","c","a","b","c","c","a","a","c","b"
"635","c","c","b","a","c","c","b","b","a","b","c","b","a","a","a","a","c","c","a"
"636","a","c","b","c","c","b","c","c","b","b","c","b","a","a","a","a","c","c","a"
"637","a","c","c","b","a","a","c","a","a","b","b","a","b","a","c","a","c","a","a"
"638","b","c","a","c","c","b","b","a","b","b","c","b","a","a","a","b","c","a","c"
"639","b","b","b","b","a","a","a","a","b","c","a","a","b","c","a","a","b","c","a"
"640","c","c","b","a","a","c","a","a","a","b","c","b","a","a","a","c","a","c","a"
"641","b","a","c","b","c","c","a","c","c","a","b","b","b","c","b","a","b","b","c"
"642","c","b","c","b","a","b","a","a","b","c","a","b","c","b","a","b","b","c","c"
"643","c","c","c","a","c","b","a","c","c","b","c","b","a","b","c","c","c","c","a"
"644","b","b","c","b","c","c","a","c","b","b","c","a","b","a","a","c","a","b","a"
"645","a","a","c","c","a","a","b","a","c","b","a","c","c","c","b","b","b","b","a"
"646","a","c","b","c","c","b","a","a","b","b","c","a","c","c","a","a","c","c","b"
"647","b","b","b","c","c","a","a","c","b","b","c","a","b","c","c","a","c","c","a"
"648","b","b","b","c","b","b","a","b","a","b","c","c","c","c","b","a","a","c","a"
"649","a","b","b","c","a","a","a","a","b","b","c","c","c","c","a","a","a","c","a"
"650","c","a","c","a","b","a","a","a","a","a","b","c","a","a","a","a","b","b","c"
"651","b","b","a","b","a","b","a","a","a","b","a","b","a","a","a","a","a","a","a"
"652","c","c","c","c","c","b","a","c","c","b","c","a","c","c","a","a","c","c","a"
"653","a","b","a","a","a","a","a","a","b","c","a","c","b","b","c","c","b","b","a"
"654","b","a","c","b","b","a","a","b","b","b","b","c","a","a","c","c","c","b","b"
"655","c","b","b","b","b","c","c","b","a","b","c","b","a","a","a","c","a","a","a"
"656","c","b","b","b","c","c","a","c","b","c","c","c","b","c","a","a","a","c","a"
"657","b","c","b","c","b","a","c","a","b","c","b","c","a","c","b","c","a","b","a"
"658","c","a","b","a","c","b","c","a","b","b","c","b","a","a","c","a","c","b","a"
"659","a","c","b","a","c","c","c","a","c","b","c","c","c","c","a","b","a","a","a"
"660","a","a","c","b","a","c","a","a","a","a","c","b","c","c","c","a","a","a","c"
"661","b","b","a","b","c","a","b","a","b","b","c","a","b","a","a","a","a","a","c"
"662","b","a","c","b","a","c","a","a","a","b","c","a","a","a","a","c","a","a","b"
"663","a","a","a","a","c","a","c","b","b","b","b","c","c","c","a","a","a","a","a"
