"","B","C1","C2","D","E","F","G","H","I","J","K","L","M","N","P","Q","T","X","Y"
"332","a","c","b","b","b","c","a","a","c","c","a","b","a","a","c","c","b","a","b"
"333","c","a","b","b","c","c","a","c","b","c","c","a","b","b","a","c","a","c","a"
"334","c","b","c","b","c","c","b","a","b","b","c","b","a","a","c","c","c","b","a"
"335","c","a","b","a","c","a","a","c","b","b","c","a","b","c","a","b","a","c","b"
"336","a","b","c","b","b","b","a","b","b","b","a","b","a","a","a","a","a","c","a"
"337","c","a","b","a","a","c","a","a","c","b","a","b","a","a","a","b","c","c","a"
"338","b","b","b","b","b","c","b","c","a","b","c","c","c","c","b","a","c","c","c"
"339","a","c","c","b","a","c","a","a","a","b","c","c","b","c","a","a","a","c","a"
"340","b","a","b","a","a","a","b","b","b","b","a","b","a","c","c","a","c","c","b"
"341","b","a","c","c","a","b","a","a","a","b","c","a","b","c","a","a","b","b","c"
"342","a","a","a","b","b","a","a","b","a","a","c","a","a","a","b","a","c","b","b"
"343","c","c","b","b","c","b","a","b","c","a","b","a","b","a","c","c","c","c","a"
"344","a","b","c","c","b","b","a","b","b","b","b","c","a","a","a","a","c","c","a"
"345","b","a","b","a","a","a","a","a","c","b","c","c","c","c","c","a","c","a","b"
"346","c","c","b","a","c","a","b","a","b","a","c","c","b","a","a","a","c","c","a"
"347","b","a","b","c","b","c","a","a","b","a","c","a","c","c","a","c","a","c","a"
"348","b","a","c","b","b","c","a","b","c","b","c","c","b","a","b","b","b","b","c"
"349","a","a","c","b","a","a","a","a","a","b","a","b","a","a","a","c","a","b","c"
"350","b","a","b","b","b","c","a","b","c","c","c","a","c","c","a","b","a","c","a"
"351","a","c","b","c","a","b","a","a","b","c","b","c","c","b","a","a","b","b","c"
"352","a","a","c","c","a","a","a","a","b","b","c","a","b","a","a","a","a","b","a"
"353","c","b","b","b","a","c","a","a","c","c","a","b","a","c","a","a","a","a","a"
"354","a","c","a","b","b","c","a","b","b","a","a","c","c","c","c","c","c","c","a"
"355","b","c","b","c","a","a","b","b","b","b","c","b","a","a","a","b","c","c","a"
"356","b","a","c","c","a","a","b","c","b","c","b","b","a","a","a","b","a","a","a"
"357","b","a","a","b","a","b","a","a","b","c","c","a","b","b","b","c","b","b","c"
"358","c","a","b","b","c","b","a","b","b","c","a","b","a","a","a","c","a","b","a"
"359","b","c","b","b","a","b","b","a","b","a","c","c","c","c","c","c","c","c","b"
"360","b","b","c","c","a","b","a","a","a","b","c","c","c","c","c","c","c","c","c"
"361","c","a","c","c","a","a","a","a","b","b","b","a","c","a","c","c","b","b","c"
"362","b","c","c","c","c","b","a","a","b","a","a","c","c","c","a","a","b","b","b"
"363","c","a","b","a","a","c","a","a","b","c","b","c","b","b","c","b","b","b","c"
"364","a","a","b","b","c","c","b","a","a","b","c","a","b","a","c","c","c","c","b"
"365","b","a","c","c","c","a","a","c","b","b","c","b","c","c","a","a","a","a","a"
"366","b","c","b","b","b","c","a","a","b","b","c","b","b","a","a","a","a","c","a"
"367","b","b","b","c","b","a","a","b","c","c","c","c","a","b","a","a","a","c","a"
"368","b","b","b","a","a","b","a","a","c","b","c","a","b","c","a","a","a","a","b"
"369","b","a","c","c","b","a","a","b","b","b","b","c","b","a","a","a","a","a","b"
"370","a","c","b","c","a","b","a","a","a","b","c","c","b","b","c","c","c","c","a"
"371","c","b","c","a","c","b","a","c","c","c","b","c","b","b","a","b","a","c","a"
"372","b","b","c","c","a","b","a","a","c","a","b","a","a","a","a","c","a","a","a"
"373","b","c","c","c","c","a","a","c","b","a","b","b","a","c","a","a","c","b","b"
"374","c","b","a","a","c","b","b","a","b","b","c","a","c","a","a","a","c","c","b"
"375","b","a","b","b","c","a","a","c","b","b","b","b","a","a","a","a","c","c","b"
"376","a","b","a","a","a","b","a","a","b","c","b","c","b","b","a","a","a","b","a"
"377","a","b","a","c","b","c","a","b","a","b","c","b","a","a","b","b","b","a","a"
"378","b","a","c","b","a","b","a","a","c","b","c","b","a","a","c","c","c","b","b"
"379","a","a","a","b","b","a","a","b","b","b","c","c","b","a","a","a","b","a","c"
"380","b","a","c","b","a","c","c","a","b","b","a","b","b","c","c","c","b","b","c"
"381","a","b","b","a","a","c","b","b","c","c","c","c","b","c","c","c","c","c","a"
"382","a","b","b","b","c","b","a","a","b","c","c","b","a","b","c","c","a","c","a"
"383","a","a","c","b","b","a","a","b","b","b","b","c","a","a","a","b","a","c","a"
"384","b","a","c","b","c","c","c","c","a","c","a","b","a","a","a","a","a","c","b"
"385","a","a","c","b","c","c","b","a","b","a","a","b","c","c","a","a","a","c","a"
"386","a","a","a","b","b","b","a","c","a","a","b","c","a","c","a","a","a","a","a"
"387","a","b","c","b","c","a","a","a","b","b","c","b","a","a","c","c","b","b","c"
"388","c","a","b","b","a","a","b","b","b","c","b","c","a","b","a","a","a","c","a"
"389","a","c","b","a","b","b","a","b","a","b","c","b","a","a","a","c","a","a","c"
"390","b","c","b","c","a","c","a","a","b","b","c","c","c","a","c","b","c","c","a"
"391","b","b","c","b","a","a","a","a","b","b","c","c","c","c","c","a","a","c","a"
"392","c","c","c","a","c","a","a","c","b","b","c","c","b","a","a","c","a","b","a"
"393","b","a","c","b","a","c","b","a","b","a","a","b","a","c","a","b","a","c","a"
"394","b","b","c","c","a","b","a","a","b","c","c","a","b","c","c","a","c","c","a"
"395","b","a","a","c","a","b","a","a","c","b","c","a","b","a","c","c","c","b","b"
"396","c","a","c","c","b","a","a","b","b","b","c","b","a","a","b","c","b","b","c"
"397","c","b","b","a","a","a","a","a","b","b","c","b","a","a","b","c","a","a","a"
"398","b","a","b","c","c","c","a","a","a","b","c","a","b","a","c","a","a","c","a"
"399","b","b","b","b","a","b","a","a","c","a","c","b","a","a","a","b","a","c","a"
"400","b","b","c","b","a","c","a","a","c","b","b","c","c","c","c","c","c","b","a"
"401","b","c","c","b","c","c","a","c","a","b","c","c","c","a","a","a","b","b","b"
"402","c","b","c","a","a","a","a","a","a","a","b","c","b","c","a","a","c","c","b"
"403","a","a","a","c","b","b","a","c","a","b","c","b","a","a","c","a","c","a","b"
"404","c","c","c","b","a","c","b","b","a","a","b","b","a","b","a","a","b","c","c"
"405","b","a","c","c","a","a","a","a","a","b","c","a","b","c","c","a","c","b","b"
"406","a","b","b","c","a","a","a","a","b","b","c","b","b","a","b","b","a","c","a"
"407","a","c","c","b","a","b","a","a","c","b","c","a","b","a","b","b","b","b","c"
"408","b","c","a","c","a","b","a","a","a","c","c","c","c","b","c","a","a","b","a"
"409","b","b","c","b","c","c","a","b","b","c","c","a","b","b","a","b","a","c","a"
"410","a","c","c","b","c","a","a","c","b","a","a","c","c","c","a","a","c","a","a"
"411","b","c","c","b","c","b","b","a","b","b","c","a","a","b","c","c","c","c","a"
"412","a","c","b","b","b","b","a","b","a","c","b","c","c","c","a","a","c","c","a"
"413","c","b","c","b","a","b","a","a","b","b","a","b","a","a","b","a","a","b","a"
"414","c","c","c","a","c","a","a","b","b","b","c","a","b","a","c","a","c","b","a"
"415","a","a","a","a","a","a","a","a","b","b","c","b","a","a","b","b","b","a","c"
"416","b","c","b","c","c","a","a","c","b","a","b","c","a","a","a","c","c","c","a"
"417","c","c","a","b","a","c","a","a","c","b","c","b","a","b","a","a","a","a","a"
"418","a","b","c","b","a","b","a","a","a","b","c","a","b","b","a","b","c","a","a"
"419","b","c","a","c","a","a","a","a","b","c","c","b","a","a","b","b","b","b","b"
"420","b","a","b","a","b","c","a","b","c","c","a","b","b","b","a","c","c","c","b"
"421","c","b","c","b","b","b","a","b","b","b","c","b","c","b","a","a","b","b","a"
"422","b","b","c","b","b","b","a","a","a","c","a","b","a","a","b","b","c","c","a"
"423","c","a","a","b","a","c","a","a","c","b","c","a","b","c","a","c","a","a","a"
"424","a","a","b","b","b","c","a","a","b","b","c","c","c","b","b","c","a","c","c"
"425","c","a","b","a","c","b","a","a","a","c","b","c","a","c","b","b","a","c","a"
"426","b","a","a","b","c","a","b","c","b","b","c","a","c","c","a","a","a","a","a"
"427","b","a","a","c","b","b","a","c","a","c","c","c","b","b","a","a","c","b","b"
"428","a","c","c","b","c","a","a","a","b","b","c","c","a","a","c","c","c","c","a"
"429","a","a","a","b","c","a","b","a","b","a","c","b","a","b","b","b","c","c","b"
"430","c","b","c","a","a","c","a","a","b","a","b","a","c","c","a","a","a","c","a"
"431","b","b","b","b","a","c","a","b","c","b","c","b","a","a","c","c","b","c","a"
"432","b","a","b","b","c","c","a","c","b","c","b","c","b","b","c","c","b","b","c"
"433","a","a","a","b","b","b","a","b","a","b","c","b","a","b","a","a","a","a","a"
"434","a","c","a","a","a","c","a","a","a","c","b","c","a","a","c","c","c","a","a"
"435","c","a","b","b","c","c","b","a","b","b","c","b","a","a","c","c","c","c","b"
"436","b","a","a","c","c","c","a","b","a","b","b","a","b","c","a","a","a","a","a"
"437","b","b","c","b","c","c","a","a","b","b","c","a","b","a","a","a","a","a","a"
"438","b","a","a","c","a","a","a","a","b","b","c","b","a","a","a","a","c","a","b"
"439","b","a","c","b","b","c","b","a","b","a","c","c","c","c","c","a","a","b","a"
"440","b","a","c","c","a","b","a","a","a","b","c","c","b","a","c","c","c","b","b"
"441","c","a","b","b","b","c","c","b","b","a","b","c","a","a","a","a","c","c","b"
"442","b","c","b","c","a","b","a","a","c","b","c","b","a","a","c","c","c","c","a"
"443","c","c","c","a","c","c","b","a","b","c","a","b","a","c","a","b","c","c","a"
"444","b","a","c","c","a","a","a","a","b","b","a","b","a","a","a","b","a","a","a"
"445","a","b","b","b","c","b","a","c","b","b","c","b","a","b","a","a","a","b","a"
"446","a","c","b","a","c","b","b","a","b","b","a","b","a","a","a","a","c","b","a"
"447","c","b","c","a","a","a","a","a","b","b","c","b","a","a","c","b","b","a","c"
"448","a","b","c","b","a","c","a","a","a","a","c","a","b","c","a","c","a","c","b"
"449","c","c","b","a","b","b","a","b","a","c","a","b","a","a","c","c","b","b","b"
"450","c","b","a","b","a","a","a","a","a","b","a","b","a","a","b","b","c","b","a"
"451","a","c","b","b","b","c","a","b","c","b","b","c","a","a","a","c","a","c","c"
"452","a","a","a","b","c","c","c","a","c","b","c","a","b","a","c","c","c","a","b"
"453","a","a","b","b","c","a","b","a","a","c","c","a","a","a","a","a","c","c","b"
"454","a","c","b","c","a","b","a","c","b","b","c","b","a","a","c","a","c","c","a"
"455","c","a","c","b","a","a","a","a","b","b","c","a","a","a","c","c","c","c","b"
"456","a","b","c","c","a","b","a","a","a","b","c","c","a","a","c","a","b","c","a"
"457","b","b","c","b","a","a","b","a","b","b","c","a","b","c","a","a","a","a","a"
"458","a","a","c","c","a","a","a","a","a","b","c","c","a","a","c","c","a","c","c"
"459","b","a","b","b","a","c","b","a","b","b","c","b","a","a","a","a","a","c","a"
"460","c","a","b","b","c","c","a","c","b","b","c","a","b","c","a","a","a","c","a"
"461","c","c","b","b","a","a","a","a","c","b","b","a","b","c","b","a","b","b","c"
"462","c","c","b","a","a","a","b","b","a","b","c","c","c","c","b","b","a","a","c"
"463","b","a","b","c","b","a","a","a","c","b","c","b","a","a","a","a","a","c","a"
"464","c","c","b","b","a","b","a","a","a","c","b","c","c","c","a","b","a","c","a"
"465","c","a","c","b","c","a","b","a","c","c","c","a","c","b","a","a","c","a","c"
"466","c","c","b","c","c","c","a","c","b","b","c","b","a","a","c","a","c","c","a"
"467","c","c","a","a","b","a","b","a","a","b","a","b","a","a","a","a","a","a","c"
"468","c","b","b","a","b","b","a","c","b","b","c","b","c","c","c","c","c","c","b"
"469","a","a","c","b","a","c","a","a","c","c","b","c","a","b","a","a","c","c","b"
"470","c","a","c","a","b","a","a","b","b","b","a","a","b","a","c","a","a","a","a"
"471","a","a","c","b","c","b","b","c","b","c","b","c","a","a","a","a","c","c","b"
"472","c","a","c","b","b","b","a","b","c","a","b","c","c","c","c","c","c","c","b"
"473","a","b","b","b","a","c","a","a","c","b","b","c","c","c","c","c","a","c","a"
"474","a","c","c","a","a","a","a","a","c","a","a","c","c","c","c","c","c","c","a"
"475","c","b","c","a","c","a","a","a","b","b","b","a","c","c","b","a","b","b","a"
"476","b","c","a","b","a","a","a","a","b","a","b","c","b","c","a","c","c","b","a"
"477","c","b","b","a","b","a","a","c","c","b","b","c","a","a","c","a","c","c","b"
"478","b","b","c","b","b","b","a","b","b","c","b","c","a","a","a","a","a","c","b"
"479","b","a","b","b","a","a","a","c","b","b","b","a","a","a","a","c","a","c","a"
"480","b","b","c","c","a","b","b","a","a","a","c","b","a","a","a","a","a","b","a"
"481","c","a","b","a","b","a","a","b","c","b","c","b","a","a","c","a","c","b","b"
"482","b","c","b","b","b","a","a","b","c","b","c","c","c","c","a","b","a","a","a"
"483","b","c","b","c","b","a","b","c","b","c","c","a","b","b","b","c","b","b","c"
"484","c","c","b","a","a","a","a","a","c","b","a","a","a","a","c","a","c","c","a"
"485","a","a","b","b","b","c","b","a","b","c","b","c","c","a","a","a","b","c","a"
"486","b","a","b","b","c","b","b","c","b","c","c","a","b","c","a","a","a","c","a"
"487","c","a","c","b","b","c","a","b","c","b","b","c","a","c","c","a","a","c","c"
"488","b","a","b","c","a","b","a","a","c","a","a","b","b","a","c","c","c","b","b"
"489","b","a","b","b","c","b","a","c","b","b","c","c","a","a","b","c","b","c","b"
"490","a","a","b","b","a","c","a","a","b","b","b","c","a","a","a","c","a","c","a"
"491","a","a","c","b","a","b","b","b","c","b","c","c","b","c","b","a","b","b","c"
"492","a","a","a","b","a","b","a","a","c","b","b","c","c","c","c","c","b","b","c"
"493","c","b","b","b","c","b","a","c","b","c","c","c","c","b","a","a","a","c","a"
"494","a","a","a","c","a","b","a","a","c","b","c","a","b","a","a","a","a","a","a"
"495","c","c","b","b","a","a","a","a","a","a","b","a","b","a","b","c","c","c","a"
"496","b","a","a","c","c","b","a","c","b","b","c","b","a","a","a","a","a","a","a"
"497","b","a","b","a","c","a","b","a","b","c","a","b","a","a","a","a","a","c","c"
"498","b","c","c","c","a","b","b","a","a","b","c","a","b","a","b","b","b","a","b"
"499","b","c","b","c","a","a","a","a","b","b","c","c","b","a","a","a","c","c","a"
"500","a","a","c","c","a","b","b","b","c","b","a","b","a","a","a","c","c","b","b"
"501","b","c","a","c","a","b","a","a","c","b","c","c","a","a","a","a","a","b","a"
"502","b","a","c","b","c","c","b","a","b","b","c","c","b","a","a","a","b","c","a"
"503","b","b","a","a","a","c","a","a","a","b","a","b","a","a","a","a","a","a","a"
"504","c","b","b","a","a","c","a","c","c","b","b","a","c","c","a","b","c","b","b"
"505","a","a","b","b","b","b","c","c","b","b","b","c","b","a","a","a","a","c","a"
"506","b","c","a","b","a","b","a","a","b","b","c","a","b","c","a","a","a","a","a"
"507","c","a","c","b","c","c","a","c","a","b","c","a","b","c","c","c","a","a","a"
"508","c","b","b","b","b","a","a","b","b","b","b","c","c","b","a","a","a","a","b"
"509","b","b","a","b","b","c","a","b","c","b","c","a","b","c","b","b","b","a","c"
"510","c","a","c","a","a","c","b","b","c","c","b","c","a","c","a","c","a","c","a"
"511","c","a","c","a","c","c","b","a","b","b","c","c","c","a","b","b","b","b","b"
"512","b","a","c","c","a","a","a","a","a","a","b","c","c","c","b","c","b","b","c"
"513","c","a","a","a","b","a","a","a","c","b","b","c","b","a","a","c","a","a","a"
"514","b","a","b","b","a","b","b","a","b","b","c","c","a","b","c","a","c","c","b"
"515","c","a","b","a","c","c","c","a","b","b","b","c","b","a","a","a","a","c","a"
"516","b","a","b","c","c","a","a","b","b","b","c","b","b","c","c","c","c","c","b"
"517","b","b","c","b","b","c","a","a","c","a","a","b","a","a","a","c","c","c","a"
"518","c","a","b","b","a","c","a","a","a","b","c","a","b","a","a","b","a","c","c"
"519","b","a","a","b","a","a","b","b","a","c","b","a","c","b","a","a","b","b","c"
"520","b","b","b","c","a","a","a","a","b","b","a","b","a","a","a","a","c","c","a"
"521","a","c","a","b","a","b","a","a","c","b","c","a","a","a","a","a","b","a","b"
"522","a","a","b","b","b","c","a","b","c","b","c","a","b","c","c","c","c","c","b"
"523","c","b","c","b","b","a","b","c","a","a","b","c","a","a","b","b","b","a","c"
"524","c","b","b","a","a","a","a","a","a","c","a","b","a","c","c","c","c","c","a"
"525","b","a","b","c","a","b","b","b","b","c","b","c","b","b","a","a","a","a","a"
"526","b","c","c","b","a","c","b","c","a","b","c","a","b","c","c","a","a","a","a"
"527","a","a","a","b","c","c","c","a","a","b","c","c","a","a","c","a","c","c","a"
"528","b","b","c","c","c","b","a","c","b","b","c","a","b","a","a","a","b","b","c"
"529","a","a","b","a","a","a","a","a","c","a","c","a","b","c","c","c","b","b","a"
"530","c","a","c","b","b","a","c","b","c","b","b","c","b","a","a","a","a","c","a"
"531","c","b","b","b","a","c","a","a","b","a","c","b","a","a","c","a","a","a","a"
"532","b","c","b","a","a","c","a","a","c","b","c","b","c","c","b","a","a","c","b"
"533","b","a","c","b","a","c","a","a","c","b","c","a","b","a","c","c","b","b","c"
"534","a","c","c","b","b","c","a","b","b","a","c","c","c","c","a","a","b","c","c"
"535","b","a","b","a","a","b","a","b","c","c","b","c","a","a","a","c","b","a","c"
"536","b","c","c","b","a","c","b","b","b","b","c","a","a","a","c","a","b","b","c"
"537","b","a","a","b","a","c","a","a","c","b","c","a","c","c","a","b","a","a","b"
"538","a","a","a","b","a","a","a","a","b","a","b","c","b","c","a","c","a","b","c"
"539","b","b","b","b","a","b","a","a","a","b","c","a","b","c","a","c","b","b","a"
"540","c","b","c","a","a","b","c","b","a","b","c","c","c","a","c","a","b","b","c"
"541","b","a","b","c","b","b","b","c","c","b","c","b","c","c","c","c","c","c","b"
"542","a","b","a","b","a","b","b","a","c","a","c","c","c","c","b","a","b","c","a"
"543","b","b","a","b","b","a","a","b","c","b","a","b","a","b","a","a","c","a","c"
"544","c","a","b","b","a","b","a","a","b","b","c","b","a","a","a","a","a","c","a"
"545","b","a","c","b","a","a","c","a","c","c","c","b","a","a","c","c","b","b","c"
"546","b","a","c","c","a","b","a","a","c","a","a","b","c","c","a","b","a","c","a"
"547","b","b","b","a","a","a","a","a","b","b","c","a","b","a","a","a","a","c","b"
"548","c","c","c","a","a","a","b","b","b","b","c","c","b","a","b","c","b","a","c"
"549","b","c","c","b","b","a","a","b","b","b","a","b","c","a","a","a","a","a","a"
"550","b","c","b","b","c","b","b","a","b","b","c","a","b","c","a","a","c","c","a"
"551","a","a","a","c","b","a","a","b","a","b","c","b","a","a","a","a","a","a","b"
"552","a","a","b","c","a","b","a","a","c","b","b","c","a","a","b","b","b","b","c"
"553","b","a","b","c","a","a","c","b","b","b","c","c","b","c","c","a","c","c","b"
"554","b","c","c","b","c","b","a","c","b","b","c","a","b","c","c","c","c","b","a"
"555","a","a","c","b","a","c","a","a","a","a","c","b","a","a","a","c","a","c","a"
"556","a","a","c","a","c","a","b","a","a","c","a","b","a","a","c","c","a","c","a"
"557","a","a","c","c","c","a","b","a","b","a","c","c","b","c","a","a","b","b","c"
"558","a","a","c","a","a","c","a","a","b","c","b","c","c","b","b","a","b","a","c"
"559","c","c","b","a","a","a","b","b","a","b","b","c","c","c","a","b","a","c","a"
"560","b","b","b","b","b","c","a","b","b","c","b","c","a","a","a","a","a","c","a"
"561","b","a","b","b","a","b","a","a","c","c","b","c","b","c","a","a","c","c","b"
"562","b","a","c","a","a","c","a","a","b","b","c","a","b","c","c","c","c","c","b"
"563","b","c","b","b","c","c","c","a","b","b","c","b","b","a","a","a","c","c","a"
"564","a","b","c","c","b","b","a","b","c","a","c","a","a","a","c","a","b","b","a"
"565","a","a","b","b","b","b","a","b","a","b","c","a","b","a","a","a","b","c","c"
"566","c","a","c","a","b","a","a","c","c","b","c","b","a","a","a","a","a","c","c"
"567","a","c","c","a","b","a","a","b","b","b","c","a","b","a","c","a","c","c","a"
"568","b","c","b","b","c","b","a","c","b","b","b","c","a","a","a","a","c","c","a"
"569","a","c","b","a","c","b","a","a","b","b","c","a","b","a","b","c","a","c","c"
"570","b","c","c","c","c","b","b","a","a","c","b","a","a","a","c","a","c","c","a"
"571","b","a","c","b","b","c","a","b","c","b","c","a","b","a","c","a","b","b","c"
"572","b","b","c","b","a","a","a","c","c","c","a","b","a","a","a","c","a","a","a"
"573","b","a","b","b","a","a","a","a","b","b","b","a","c","c","a","a","c","c","b"
"574","c","c","b","a","c","c","a","c","b","b","c","a","b","a","a","a","a","c","a"
"575","b","c","c","a","c","c","b","b","c","b","a","b","a","a","b","a","b","b","c"
"576","c","a","c","b","a","c","a","a","c","b","c","a","b","c","c","a","b","b","c"
"577","a","a","c","b","b","c","a","b","b","b","c","c","b","c","b","b","b","b","a"
"578","c","a","c","a","a","b","a","a","c","c","a","b","a","c","b","a","b","b","c"
"579","a","b","a","a","a","a","a","a","b","b","b","c","a","a","c","b","a","a","a"
"580","a","c","c","a","b","a","a","b","b","b","b","c","a","a","c","a","c","b","a"
"581","b","c","c","b","a","b","a","a","b","b","c","b","a","a","b","a","b","b","b"
"582","a","a","b","b","a","c","a","a","c","b","a","b","a","a","c","c","c","a","b"
"583","b","b","a","b","b","c","a","c","b","b","c","b","a","a","c","a","a","a","a"
"584","b","a","c","b","a","a","a","a","c","b","c","a","b","a","c","a","b","b","c"
"585","b","a","b","b","b","a","b","c","c","b","c","a","b","a","a","b","c","c","b"
"586","a","c","b","b","b","b","c","c","c","b","c","c","a","a","a","b","c","c","a"
"587","b","c","c","c","c","b","a","c","b","b","c","a","c","c","a","a","c","c","a"
"588","c","c","c","a","a","a","a","a","a","c","b","a","a","a","a","a","a","c","a"
"589","b","a","c","b","b","a","b","c","c","b","c","a","b","a","b","b","b","a","c"
"590","c","a","c","b","c","c","b","c","b","c","c","a","b","c","c","a","c","c","b"
"591","c","c","b","b","a","c","b","a","c","b","b","c","b","a","a","a","a","c","a"
"592","a","b","c","b","a","c","b","b","b","b","c","c","c","b","c","b","a","c","a"
"593","c","b","b","b","a","c","a","a","c","c","a","b","a","a","a","b","a","c","a"
"594","a","a","b","b","a","b","b","b","a","b","b","b","a","a","a","a","c","c","b"
"595","b","a","c","b","a","a","a","a","b","b","c","c","c","c","b","b","b","b","c"
"596","c","a","b","a","b","b","b","c","c","b","c","c","b","a","c","c","c","c","b"
"597","a","a","c","b","b","b","a","b","b","b","c","b","a","a","b","b","b","b","c"
"598","a","a","b","a","c","b","a","c","b","c","a","b","c","b","a","a","c","c","b"
"599","b","a","c","b","a","c","a","a","c","a","a","a","c","c","b","a","a","a","a"
"600","a","c","c","b","b","c","a","b","c","c","a","b","a","a","a","c","c","c","a"
"601","c","a","c","a","b","c","a","b","b","b","c","b","b","c","a","a","a","a","a"
"602","a","a","b","c","b","b","a","b","c","b","c","c","b","c","b","b","b","b","c"
"603","b","c","a","b","b","b","a","a","c","c","a","c","c","c","a","a","a","b","a"
"604","a","a","b","b","b","a","b","a","c","c","c","b","a","a","a","b","a","c","c"
"605","a","b","a","b","c","b","b","a","b","b","c","a","b","a","c","c","c","a","b"
"606","c","c","b","a","a","a","a","a","b","c","c","b","b","c","a","a","c","c","a"
"607","b","c","b","b","b","a","a","b","c","c","a","b","a","a","c","c","c","b","a"
"608","b","c","b","b","c","c","a","a","b","b","c","c","b","c","a","a","a","c","a"
"609","c","a","b","b","c","b","a","b","b","a","c","b","a","a","a","a","c","b","a"
"610","a","a","a","a","a","a","a","a","a","b","b","c","a","a","b","c","b","a","c"
"611","a","c","c","b","c","a","b","a","c","b","c","a","b","c","b","b","b","b","c"
"612","c","c","b","b","b","a","a","b","c","b","c","b","a","b","c","b","c","c","a"
"613","a","a","b","c","b","c","a","b","c","a","c","a","b","c","a","a","a","a","a"
"614","c","c","b","b","c","c","b","a","c","b","b","c","c","c","c","a","c","c","a"
"615","b","b","b","b","b","a","b","c","c","c","c","c","b","c","a","a","a","c","a"
"616","c","c","b","c","a","b","a","a","c","b","c","b","a","c","a","a","a","c","c"
"617","c","a","c","b","b","c","a","a","c","b","b","c","a","a","a","a","b","b","c"
"618","b","c","b","c","b","c","a","b","a","c","b","c","a","c","a","c","c","c","a"
"619","a","a","a","c","c","a","b","a","b","b","c","c","a","a","a","c","a","a","b"
"620","b","c","c","b","a","b","b","b","a","a","b","c","a","b","a","a","a","c","c"
"621","a","c","a","b","a","a","b","c","a","b","b","a","c","a","a","c","a","a","a"
"622","b","a","c","b","a","b","a","a","b","b","b","c","a","a","a","a","a","b","a"
"623","c","a","c","a","a","a","a","b","b","b","a","a","c","c","b","b","b","c","a"
"624","b","c","b","c","b","b","b","c","c","b","b","c","b","a","b","c","b","b","b"
"625","b","a","c","c","b","c","a","b","b","c","b","c","c","b","a","a","a","c","a"
"626","b","a","c","c","c","a","a","a","c","b","c","b","a","a","a","a","a","a","a"
"627","c","b","b","a","b","a","a","c","b","a","a","b","a","a","a","a","a","a","a"
"628","c","c","b","b","c","b","b","a","b","b","c","b","a","b","b","a","c","b","a"
"629","b","c","b","a","a","a","c","a","c","b","a","a","b","a","a","a","a","c","a"
"630","c","a","b","b","a","b","b","c","c","b","b","a","a","a","a","a","a","c","a"
"631","b","c","c","a","c","b","a","c","a","a","b","c","b","c","c","a","c","c","a"
"632","b","c","b","b","a","b","a","a","a","b","c","a","b","a","b","c","b","c","b"
"633","c","c","c","a","b","a","a","b","a","b","a","a","c","b","c","c","c","c","a"
"634","a","c","b","c","c","c","a","a","b","c","c","a","c","a","a","a","c","b","a"
"635","a","a","c","c","c","a","b","a","b","a","b","b","a","a","b","b","a","c","b"
"636","a","b","c","c","b","b","a","b","b","b","c","b","b","c","b","c","b","a","c"
"637","a","b","a","b","a","a","a","a","a","b","b","a","a","a","a","a","a","a","a"
"638","c","a","b","b","c","b","a","c","b","b","c","c","c","b","b","b","b","b","c"
"639","b","a","b","b","c","c","b","a","b","b","c","b","a","a","c","a","a","c","a"
"640","b","a","c","b","b","b","a","b","b","a","c","a","b","c","a","b","c","b","c"
"641","b","a","b","c","a","a","a","a","a","a","b","a","c","c","c","c","c","b","c"
"642","b","b","c","c","a","a","a","a","a","b","a","a","b","b","a","a","a","c","a"
"643","a","c","b","c","c","a","a","c","b","a","b","c","c","a","a","a","c","c","a"
"644","b","a","b","c","a","b","a","b","a","b","c","b","a","b","a","a","a","a","a"
"645","b","c","b","c","b","b","b","b","a","b","b","c","a","a","a","a","a","c","c"
"646","a","a","c","c","c","a","c","b","b","c","a","a","a","a","a","a","c","c","b"
"647","a","b","c","c","b","a","a","b","c","a","c","b","b","a","a","a","a","b","a"
"648","b","a","b","b","c","c","a","b","b","a","c","b","c","c","a","a","a","c","a"
"649","a","c","c","b","b","a","a","c","a","b","c","b","a","a","a","a","a","b","a"
"650","a","a","b","c","b","a","a","b","c","a","c","b","a","c","a","a","a","c","a"
"651","b","b","a","b","b","a","b","a","b","a","b","c","a","a","c","a","b","b","c"
"652","c","c","b","b","b","b","a","b","b","b","c","a","c","a","c","c","c","c","b"
"653","c","c","c","a","c","a","a","c","b","b","b","c","c","b","a","c","c","c","a"
"654","b","c","b","c","c","b","a","c","b","c","a","a","a","a","c","c","c","a","a"
"655","a","a","a","a","a","a","a","a","a","a","c","a","b","c","a","a","a","c","c"
"656","c","c","c","a","c","a","a","c","b","b","c","a","b","a","a","a","b","b","c"
"657","c","a","c","a","a","b","a","a","a","c","b","c","c","c","a","a","c","c","b"
"658","b","a","c","b","c","c","a","c","a","c","b","c","a","a","a","a","a","a","b"
"659","b","c","b","c","a","b","a","a","b","b","c","a","a","a","c","c","c","a","a"
"660","c","a","c","a","b","a","a","b","a","b","c","c","a","a","a","a","c","c","c"
"661","c","a","b","b","b","a","a","b","a","a","b","c","c","c","a","a","c","c","b"
"662","a","b","a","a","a","b","a","a","a","b","c","c","c","c","a","c","a","a","a"
"663","c","b","a","b","a","b","a","a","b","b","c","c","b","c","a","a","a","a","a"
