"","B","C1","C2","D","E","F","G","H","I","J","K","L","M","N","P","Q","T","X","Y"
"332","c","c","b","a","a","a","a","a","c","b","c","b","c","b","c","c","a","c","a"
"333","a","b","b","b","a","c","a","a","b","b","c","a","b","a","a","a","c","c","a"
"334","a","a","b","c","c","b","c","a","b","b","c","c","c","c","c","c","b","c","a"
"335","c","b","c","a","a","b","b","a","a","b","c","c","c","c","c","b","a","a","a"
"336","b","a","b","a","a","b","a","a","a","b","c","a","b","a","b","b","a","b","a"
"337","a","a","b","c","c","a","b","a","b","b","b","c","a","a","a","a","a","a","a"
"338","a","c","b","b","a","a","a","a","b","b","b","a","b","a","a","a","c","c","a"
"339","b","b","c","b","b","c","a","b","a","c","b","c","c","b","c","c","c","c","a"
"340","b","b","c","c","c","b","b","a","c","c","c","c","c","b","a","a","b","b","a"
"341","b","b","c","b","a","c","b","b","b","b","c","a","b","c","a","a","a","b","a"
"342","b","b","c","b","a","c","a","a","b","b","c","c","b","c","a","a","b","b","c"
"343","a","b","a","c","b","a","b","c","c","b","c","a","a","a","c","a","c","a","b"
"344","b","b","c","b","c","a","c","b","b","b","c","a","c","c","a","a","a","a","a"
"345","b","c","c","c","c","c","a","a","b","b","a","c","c","a","c","a","a","b","a"
"346","a","b","a","a","a","a","a","a","c","b","c","b","b","a","a","a","a","a","a"
"347","b","c","c","b","a","b","c","a","c","b","c","c","b","a","b","b","a","b","a"
"348","c","c","b","b","a","c","a","a","a","c","b","a","b","c","a","a","c","c","a"
"349","b","b","a","b","c","c","a","c","a","b","c","a","b","a","a","a","c","a","a"
"350","a","a","b","a","b","a","a","a","b","c","a","b","a","a","c","a","b","c","c"
"351","a","a","a","a","c","a","a","c","a","c","b","a","b","b","a","a","c","a","b"
"352","a","c","c","b","a","a","b","a","c","a","c","c","c","c","c","c","c","c","a"
"353","a","b","b","b","c","c","b","a","b","c","a","b","a","b","a","a","a","c","a"
"354","b","a","c","a","c","a","a","a","a","a","b","c","a","a","a","b","c","c","c"
"355","b","b","a","c","b","b","a","a","a","b","c","c","a","a","c","c","c","a","b"
"356","a","b","b","c","c","a","a","c","c","b","c","c","c","c","a","a","a","c","a"
"357","c","b","c","b","c","b","a","c","b","a","c","a","a","a","c","a","a","c","b"
"358","b","b","a","b","a","c","a","a","c","c","c","b","a","a","b","b","b","b","a"
"359","b","b","c","c","c","b","a","b","c","b","c","b","a","a","c","a","c","c","a"
"360","b","b","c","b","a","b","a","a","b","b","c","c","b","a","a","a","c","b","a"
"361","b","b","b","b","a","b","a","a","b","c","b","c","a","b","a","b","b","a","c"
"362","a","c","c","a","a","b","a","a","a","b","c","a","b","a","a","a","a","b","a"
"363","c","b","b","b","a","b","a","a","c","c","b","c","a","a","c","a","a","c","b"
"364","b","a","a","a","a","a","a","a","b","c","a","a","c","b","b","b","a","b","b"
"365","b","b","b","b","b","b","a","b","c","b","c","a","b","c","b","c","b","b","a"
"366","a","c","a","b","a","a","a","a","a","c","c","a","b","b","b","b","a","b","a"
"367","a","b","a","a","a","b","a","a","b","b","c","a","b","a","a","c","a","a","a"
"368","b","c","c","c","c","c","a","b","b","c","c","b","a","a","a","a","a","c","a"
"369","c","b","b","b","c","a","a","b","a","b","c","a","b","c","a","c","a","c","a"
"370","b","b","c","b","b","c","a","b","a","c","b","c","b","b","a","b","a","c","a"
"371","c","b","c","b","c","b","a","a","b","b","b","c","c","b","a","a","b","b","a"
"372","a","a","a","a","b","b","a","b","a","a","c","a","b","a","a","a","a","c","c"
"373","b","b","c","c","a","a","a","a","b","b","c","c","c","a","a","a","a","c","a"
"374","b","b","a","c","c","c","b","c","a","b","c","a","b","c","a","a","a","a","c"
"375","a","b","c","c","c","b","a","c","b","a","c","c","b","c","c","a","c","c","a"
"376","a","a","b","b","c","c","a","c","b","c","b","a","c","c","a","a","a","c","a"
"377","a","c","c","b","c","c","b","c","b","b","c","b","a","a","b","c","a","b","b"
"378","b","b","c","b","a","c","b","b","a","b","c","a","b","a","a","a","c","b","b"
"379","b","b","a","b","c","b","b","a","b","b","b","a","c","c","a","a","a","a","a"
"380","b","b","c","b","a","a","a","a","b","b","c","b","a","a","a","a","a","b","b"
"381","b","c","b","c","b","b","a","b","c","c","a","b","b","c","a","a","a","a","a"
"382","a","c","b","b","c","a","b","a","b","c","b","c","b","c","c","a","c","c","a"
"383","c","b","c","a","a","c","a","a","a","b","c","c","b","a","a","b","a","c","a"
"384","a","b","b","c","a","a","a","a","a","c","a","c","a","b","a","a","a","c","a"
"385","b","a","c","c","a","a","a","a","c","b","c","a","b","c","a","a","a","a","a"
"386","b","b","b","c","a","a","b","a","c","b","c","b","a","a","a","a","a","a","a"
"387","a","b","b","c","a","a","a","c","a","b","b","c","c","b","a","c","c","c","b"
"388","a","c","c","b","a","c","a","a","c","b","c","a","c","c","c","b","b","c","b"
"389","a","c","c","b","b","c","a","b","b","c","a","b","a","c","c","c","a","c","a"
"390","c","b","a","b","b","a","b","a","c","b","c","c","c","b","a","b","a","a","a"
"391","c","a","c","a","b","a","b","c","c","a","c","a","b","c","b","b","a","c","a"
"392","b","a","c","b","b","b","b","c","c","a","c","a","a","a","c","a","c","c","c"
"393","a","b","c","c","b","a","a","b","a","b","c","a","b","a","a","a","a","b","a"
"394","a","b","b","c","a","a","a","a","c","b","b","c","b","a","c","a","c","c","b"
"395","b","b","a","b","a","a","b","a","b","c","b","c","a","c","c","c","a","a","a"
"396","b","c","b","c","a","a","a","a","a","a","a","b","a","a","a","c","a","a","a"
"397","a","b","b","c","c","c","a","c","b","c","a","b","a","b","a","a","b","b","a"
"398","b","c","a","b","c","c","a","c","b","b","b","c","a","a","c","a","a","a","c"
"399","a","b","a","a","c","a","b","c","b","b","b","c","b","a","a","c","a","a","a"
"400","a","b","c","c","b","a","a","b","a","b","c","b","a","a","a","a","c","b","a"
"401","b","c","c","b","c","a","b","a","b","c","b","c","b","c","c","a","c","c","a"
"402","b","c","c","b","a","b","a","a","b","b","c","c","c","a","b","b","b","b","c"
"403","b","c","a","b","a","b","a","c","c","c","c","a","b","b","a","a","c","a","a"
"404","b","b","a","c","a","b","a","a","b","b","c","a","b","a","c","c","c","a","c"
"405","c","c","c","a","c","a","b","a","b","b","c","b","a","a","c","c","a","c","a"
"406","b","c","a","b","b","c","a","b","c","b","c","c","b","a","a","a","a","a","a"
"407","c","b","b","a","a","a","a","a","a","b","c","b","a","a","a","a","c","c","a"
"408","c","b","c","b","b","b","a","a","b","c","a","b","a","b","c","a","c","b","a"
"409","b","b","a","b","c","c","b","c","b","a","b","c","b","b","a","b","c","c","b"
"410","c","c","c","a","c","a","a","c","b","b","c","b","a","a","a","a","a","a","a"
"411","a","a","a","a","c","a","c","a","b","b","c","a","b","a","a","a","a","a","c"
"412","b","b","a","b","a","a","b","b","c","b","c","c","c","c","a","a","c","a","b"
"413","b","b","b","c","c","b","b","c","b","b","c","a","c","c","a","a","a","c","c"
"414","c","b","a","b","a","c","b","b","c","b","c","a","b","a","a","c","b","a","a"
"415","b","b","c","b","b","c","a","b","b","b","c","a","b","c","b","a","b","b","a"
"416","b","b","c","c","c","b","a","c","b","c","a","a","b","b","a","a","c","c","c"
"417","b","a","b","a","b","b","b","c","c","b","a","b","a","a","c","c","c","c","b"
"418","a","c","b","c","c","b","b","a","b","b","c","b","a","a","a","c","a","c","a"
"419","b","b","a","c","a","c","a","a","b","b","c","c","c","c","a","a","b","a","a"
"420","b","c","c","b","a","c","a","c","c","a","c","c","b","c","a","c","a","c","a"
"421","c","b","b","a","b","a","c","a","b","b","c","c","b","c","b","b","b","a","a"
"422","c","b","b","b","c","c","b","a","c","b","c","a","b","a","c","a","c","c","c"
"423","b","c","c","b","a","c","a","a","b","a","b","c","c","c","a","b","a","c","a"
"424","b","a","c","b","b","b","a","c","b","b","c","c","c","c","b","a","b","b","c"
"425","a","c","a","c","c","b","a","c","b","b","c","a","b","a","a","b","a","a","a"
"426","a","a","a","c","c","c","b","a","b","a","b","c","c","c","a","a","a","c","a"
"427","a","b","c","b","c","a","b","a","b","b","c","b","a","a","b","b","b","b","a"
"428","c","b","c","a","a","b","b","a","c","b","c","a","b","a","a","a","a","a","b"
"429","b","b","b","b","a","a","a","a","c","c","b","c","a","a","a","b","c","c","c"
"430","a","a","c","c","a","c","a","a","c","a","b","c","a","a","a","a","a","a","a"
"431","a","b","a","b","a","c","a","b","b","b","c","c","b","a","a","b","a","c","a"
"432","b","b","a","c","c","a","a","c","b","a","b","a","c","c","a","a","a","c","a"
"433","b","b","b","c","c","c","b","a","b","a","c","a","b","b","b","c","b","c","c"
"434","b","a","c","b","a","a","c","a","c","c","a","b","a","c","b","b","b","b","c"
"435","b","b","c","b","a","c","a","a","b","b","b","c","b","a","a","c","a","a","a"
"436","c","c","b","a","c","a","b","a","b","a","c","c","b","c","c","a","c","c","a"
"437","b","a","b","b","a","a","c","a","a","b","c","b","a","a","a","a","c","c","b"
"438","b","c","c","b","a","b","a","a","b","b","c","c","b","c","c","a","b","b","b"
"439","c","b","c","a","a","c","b","a","a","b","b","a","b","a","c","a","c","c","a"
"440","c","c","b","a","b","a","a","a","c","b","c","a","b","c","a","c","a","c","a"
"441","b","b","b","a","a","a","a","a","b","a","c","a","b","b","b","c","b","c","a"
"442","b","b","a","c","a","c","a","a","c","b","c","b","a","b","b","b","c","c","a"
"443","b","b","b","c","b","b","a","b","b","b","c","b","c","c","c","c","c","c","a"
"444","b","b","c","c","b","a","a","b","b","b","c","c","c","c","b","b","a","c","a"
"445","a","b","a","b","c","c","a","c","b","b","c","a","b","c","b","b","a","a","a"
"446","c","b","a","b","a","b","a","a","b","b","c","a","b","a","a","b","a","a","a"
"447","b","b","b","b","b","c","a","b","a","b","c","c","a","a","b","b","b","b","a"
"448","c","a","b","b","b","c","a","a","b","c","a","c","c","c","c","c","c","c","b"
"449","c","b","b","a","c","c","a","c","b","b","c","b","b","c","a","a","a","c","b"
"450","c","b","c","a","a","a","a","a","a","a","c","a","b","a","c","c","a","c","a"
"451","b","a","b","c","c","a","a","c","b","b","c","c","c","c","a","b","a","a","a"
"452","b","b","a","c","b","a","a","b","a","b","c","b","b","a","b","a","b","a","a"
"453","c","c","c","b","c","b","a","c","b","b","b","c","c","b","b","a","b","b","b"
"454","c","c","b","b","a","a","b","c","b","b","c","c","b","c","b","c","a","c","a"
"455","b","b","b","b","b","c","a","b","c","b","c","c","b","c","b","b","b","b","a"
"456","b","b","b","c","b","a","a","b","b","b","c","b","a","a","b","c","b","b","a"
"457","b","a","a","c","c","b","a","b","c","c","c","c","c","c","a","b","a","b","a"
"458","b","a","a","c","b","b","a","a","a","b","b","a","c","c","a","c","a","a","b"
"459","c","a","c","a","c","b","b","a","b","c","c","b","c","c","a","a","a","c","a"
"460","b","c","c","b","b","c","a","b","c","c","b","a","c","b","c","a","c","c","a"
"461","a","c","c","c","a","b","a","a","c","b","c","c","c","b","a","a","a","a","a"
"462","a","b","a","a","a","a","a","a","b","c","b","c","b","b","b","c","b","b","a"
"463","c","b","c","c","b","a","a","b","b","b","c","a","b","a","b","a","a","c","a"
"464","b","b","b","b","b","c","a","a","c","b","b","a","c","c","c","c","c","c","a"
"465","a","c","b","c","c","a","a","a","b","c","b","c","a","a","b","a","a","c","a"
"466","c","b","c","b","c","c","b","c","b","b","b","c","c","a","b","b","a","c","a"
"467","a","b","b","b","c","a","a","a","a","a","b","a","a","a","a","a","a","a","a"
"468","a","b","a","c","a","b","a","a","c","b","b","c","b","a","a","a","a","a","a"
"469","c","b","b","b","b","b","a","b","c","a","b","a","c","c","a","c","a","c","a"
"470","a","c","c","c","b","b","a","b","b","c","c","a","b","c","a","a","c","c","b"
"471","b","b","b","a","a","a","a","a","b","b","c","a","b","a","a","b","b","b","b"
"472","a","b","c","b","b","a","a","b","c","c","b","b","a","a","c","c","a","a","a"
"473","b","b","c","c","a","b","a","a","a","a","b","a","a","a","a","b","a","c","a"
"474","a","b","b","b","b","c","a","b","b","b","b","c","a","b","a","b","c","c","a"
"475","a","c","b","b","a","a","c","a","c","c","a","b","b","b","b","a","b","b","b"
"476","b","b","b","a","c","a","a","a","b","b","a","c","c","c","b","a","a","b","a"
"477","a","b","a","c","b","b","a","b","b","b","c","a","b","a","a","a","a","a","a"
"478","b","a","b","c","a","b","a","a","a","b","c","a","b","c","b","a","a","c","a"
"479","b","c","b","a","a","b","a","a","a","c","a","c","b","c","c","a","b","b","c"
"480","c","c","c","a","c","a","a","c","c","b","a","b","c","a","b","c","b","b","b"
"481","a","a","c","b","a","a","a","a","c","b","c","c","b","a","c","a","a","b","a"
"482","c","b","c","a","c","b","b","a","b","b","c","a","b","a","a","a","c","c","b"
"483","c","b","c","a","b","c","a","b","b","b","c","b","a","a","a","a","a","a","b"
"484","a","b","c","b","b","c","b","c","c","c","b","c","b","b","a","a","a","a","a"
"485","b","b","c","c","c","b","a","c","c","b","c","c","b","c","c","a","b","b","c"
"486","a","b","a","a","a","a","a","a","c","b","c","a","b","a","b","b","a","c","a"
"487","a","c","b","b","a","a","b","b","a","c","a","b","a","b","a","a","c","b","b"
"488","b","a","b","b","c","a","a","c","a","a","b","b","a","a","a","c","a","a","a"
"489","a","c","c","b","c","c","a","c","b","b","c","c","a","a","a","c","c","b","a"
"490","c","b","c","b","a","a","b","b","c","b","c","b","a","a","c","a","c","a","a"
"491","a","b","c","b","a","c","a","a","b","c","c","a","b","c","c","c","b","c","a"
"492","c","c","c","a","a","c","a","a","a","b","a","b","a","a","c","c","c","a","a"
"493","c","a","c","a","b","a","a","a","c","b","c","a","b","a","a","a","b","b","c"
"494","c","c","c","a","a","a","b","c","b","b","a","c","b","a","a","a","a","b","a"
"495","b","a","b","b","c","b","a","c","b","c","c","a","b","c","c","c","c","c","b"
"496","a","a","c","b","a","b","a","a","b","b","c","b","b","c","a","b","a","b","a"
"497","a","b","b","b","c","c","a","c","b","c","a","b","a","a","c","c","b","b","a"
"498","a","b","a","b","a","c","a","a","a","c","a","b","a","a","a","a","a","b","a"
"499","a","a","a","c","c","a","a","c","b","b","b","c","b","a","b","c","a","a","a"
"500","b","a","c","c","b","b","c","b","b","b","c","a","a","a","a","a","a","b","a"
"501","b","b","c","c","a","a","b","b","b","b","c","a","b","c","c","c","c","a","a"
"502","b","b","c","b","a","c","a","a","a","a","b","c","c","b","c","c","a","a","b"
"503","a","b","a","a","a","b","a","c","b","b","c","b","a","a","a","a","a","c","a"
"504","c","b","c","a","b","c","b","c","c","b","c","c","b","a","a","a","a","a","b"
"505","c","b","b","a","a","a","b","b","c","b","c","b","a","a","c","b","c","c","a"
"506","c","a","b","a","b","b","a","b","a","b","b","a","b","a","a","b","c","c","b"
"507","c","c","a","b","a","a","a","a","a","b","c","b","a","a","a","a","a","a","a"
"508","a","c","a","c","a","c","a","a","a","b","c","a","b","c","a","a","a","a","a"
"509","a","b","a","c","b","a","a","a","c","b","b","c","a","a","b","c","a","a","a"
"510","a","a","c","c","a","b","a","a","c","a","c","c","c","c","a","a","a","c","a"
"511","a","a","a","c","b","b","b","c","c","c","c","a","b","c","b","b","a","a","c"
"512","a","b","a","b","c","c","a","c","a","b","a","b","b","a","a","a","a","a","a"
"513","c","b","c","a","c","a","a","c","b","b","b","a","c","c","c","c","b","b","a"
"514","b","b","c","b","a","c","a","a","b","b","b","c","a","a","a","c","b","b","c"
"515","c","b","b","b","c","a","b","a","b","b","c","b","a","a","b","b","b","c","a"
"516","b","b","b","c","a","b","a","a","c","b","c","a","b","c","a","b","c","c","a"
"517","a","c","b","c","b","a","a","b","c","b","c","a","a","a","c","c","b","b","b"
"518","b","b","a","c","a","b","a","a","b","a","c","a","b","c","a","a","a","b","a"
"519","a","b","b","c","a","c","a","a","a","c","b","b","a","a","a","c","a","c","a"
"520","a","b","b","b","a","b","a","a","c","c","b","c","a","a","a","a","c","c","b"
"521","c","b","c","b","c","b","b","c","b","a","a","a","b","c","c","c","a","c","a"
"522","c","a","a","c","a","b","a","a","b","c","c","c","b","b","a","a","a","a","a"
"523","c","a","c","c","a","a","a","a","c","b","c","c","b","c","a","a","b","c","c"
"524","b","b","a","b","c","c","b","a","b","b","c","b","a","b","b","b","b","a","c"
"525","a","b","a","a","a","a","b","b","a","c","c","a","c","c","a","a","b","b","a"
"526","c","b","c","b","b","b","a","a","c","b","b","b","a","a","a","a","c","c","b"
"527","a","a","a","b","a","a","a","a","b","b","c","a","b","c","c","c","a","a","a"
"528","c","b","b","b","b","c","a","c","c","b","b","c","c","c","c","c","c","c","a"
"529","b","b","b","b","a","c","a","a","b","c","b","c","a","b","a","b","a","c","a"
"530","c","c","b","b","b","c","a","a","a","b","c","b","a","a","c","b","c","c","a"
"531","a","b","a","b","c","b","a","c","b","b","a","b","a","a","a","a","a","a","a"
"532","a","b","b","a","b","a","a","b","c","b","c","b","a","a","c","c","c","b","a"
"533","b","b","c","c","b","b","a","a","c","b","c","a","c","c","c","a","a","b","a"
"534","b","b","c","c","a","b","a","a","b","b","c","a","b","c","b","b","a","b","a"
"535","c","a","c","a","a","a","a","a","a","c","c","c","b","b","a","b","c","a","b"
"536","a","b","b","a","b","a","a","c","a","b","c","a","b","a","b","a","a","c","a"
"537","a","c","b","b","b","b","b","a","c","a","a","b","a","a","c","a","b","c","b"
"538","a","a","c","b","b","c","a","b","b","b","c","b","a","a","a","a","a","c","a"
"539","b","a","b","c","b","c","a","b","a","c","a","b","a","a","b","b","a","a","c"
"540","a","c","b","b","a","c","a","a","b","b","b","c","a","a","a","a","a","b","a"
"541","a","b","a","b","b","c","c","a","b","b","c","a","b","c","a","a","b","a","a"
"542","a","b","a","a","a","a","a","a","b","b","b","a","a","a","c","a","a","a","a"
"543","a","c","a","a","c","b","a","b","b","b","c","c","a","a","a","a","a","a","a"
"544","c","a","b","c","a","b","a","a","b","b","c","b","b","a","b","c","c","b","a"
"545","c","b","a","b","a","a","a","a","c","b","b","b","a","a","b","a","a","a","a"
"546","b","c","b","b","c","c","a","c","b","a","b","c","a","a","a","a","a","a","a"
"547","b","c","c","b","b","c","a","b","c","b","c","b","a","b","b","c","a","a","c"
"548","c","a","a","a","b","a","c","a","a","c","a","b","a","a","c","b","c","c","b"
"549","b","c","c","c","a","c","a","a","c","b","c","a","b","a","a","a","a","a","a"
"550","c","a","b","a","c","a","a","a","b","b","c","a","b","c","c","c","b","b","c"
"551","b","b","b","b","a","c","a","a","b","b","c","b","a","a","c","a","a","c","a"
"552","a","a","a","a","c","a","a","c","b","a","c","b","b","c","c","a","c","c","b"
"553","c","a","b","b","c","b","a","a","b","b","c","a","b","b","a","b","a","b","b"
"554","b","b","b","b","b","c","a","a","b","a","c","b","a","a","a","a","a","b","a"
"555","a","b","a","a","a","b","a","a","b","b","c","b","a","a","a","c","c","a","b"
"556","c","a","b","a","a","b","a","a","c","b","b","c","b","a","a","a","c","c","b"
"557","c","c","c","a","a","a","a","a","a","a","b","c","c","c","a","a","a","b","a"
"558","b","b","c","b","a","b","c","a","c","b","c","a","b","c","c","c","c","b","a"
"559","b","b","b","b","a","c","a","a","c","c","c","c","b","c","c","c","b","c","c"
"560","a","b","a","b","c","c","a","c","a","b","c","a","b","b","a","a","a","a","a"
"561","b","c","a","b","a","a","a","a","a","b","c","a","b","a","c","a","c","a","a"
"562","a","c","c","b","a","c","a","a","b","b","c","c","a","a","a","b","b","b","b"
"563","c","a","b","a","a","b","a","a","b","b","c","b","a","a","c","c","c","c","b"
"564","a","b","a","a","a","a","a","a","a","b","c","b","a","a","b","a","b","a","a"
"565","b","b","a","c","b","c","b","c","c","b","c","b","b","a","a","a","a","a","a"
"566","c","a","b","b","a","b","a","c","c","b","b","a","c","b","b","a","a","a","a"
"567","c","b","b","a","a","b","a","c","a","c","c","a","b","b","a","c","a","c","a"
"568","c","b","a","a","c","a","a","a","b","a","a","a","c","b","c","c","a","c","a"
"569","c","a","b","b","c","c","a","c","b","b","c","b","c","c","c","a","c","c","b"
"570","a","b","c","b","a","c","a","a","b","b","c","a","b","a","a","a","a","a","a"
"571","b","b","c","b","a","b","a","a","c","b","b","c","a","a","c","a","c","b","b"
"572","a","a","c","c","b","b","a","a","b","c","a","b","a","a","a","a","a","c","a"
"573","b","a","b","b","c","c","a","b","b","b","c","b","a","a","c","c","c","c","b"
"574","c","b","b","b","a","a","a","a","c","b","c","b","a","a","a","c","c","c","a"
"575","a","b","a","a","a","a","b","a","b","b","c","c","c","b","c","a","a","a","a"
"576","b","b","c","b","a","c","a","a","b","c","a","a","b","b","a","a","a","c","a"
"577","c","a","b","b","b","c","a","b","c","b","c","c","c","b","c","c","b","b","a"
"578","a","b","a","c","b","b","a","a","a","b","c","c","c","b","b","b","a","a","a"
"579","a","b","c","c","b","b","a","a","b","b","c","b","c","b","b","a","b","a","c"
"580","a","b","a","a","c","b","b","a","b","c","b","a","c","a","a","c","c","c","a"
"581","b","a","c","b","a","c","a","a","c","a","c","c","c","c","a","b","c","c","a"
"582","c","b","c","b","a","c","a","a","c","c","b","a","a","a","c","a","b","b","b"
"583","a","a","c","b","c","c","b","a","b","c","a","b","a","b","c","c","c","b","b"
"584","b","b","c","b","c","c","b","a","b","b","c","a","a","a","b","a","c","a","b"
"585","a","b","c","b","a","c","a","a","a","a","b","c","c","c","a","a","c","a","a"
"586","c","b","c","a","c","c","a","c","c","b","c","a","b","c","c","b","a","c","a"
"587","c","c","c","a","c","a","b","c","b","c","a","b","a","a","c","c","b","a","c"
"588","b","a","a","b","b","b","a","b","b","b","a","b","a","a","a","a","c","a","b"
"589","a","b","c","b","b","c","a","a","c","a","c","b","a","a","c","c","c","c","a"
"590","c","c","c","b","c","c","b","c","b","c","b","c","a","a","b","a","a","c","a"
"591","c","a","b","c","a","c","b","b","c","b","c","b","b","c","c","a","c","c","a"
"592","a","b","c","b","a","a","a","b","c","a","b","c","c","c","c","a","b","c","a"
"593","a","b","b","c","a","b","b","c","b","a","b","c","a","c","a","b","a","c","a"
"594","c","b","b","b","c","c","b","a","b","c","c","c","b","b","a","b","a","c","a"
"595","a","a","a","b","a","c","a","a","a","b","c","a","a","b","a","a","a","a","a"
"596","a","a","b","b","c","c","a","a","b","c","b","a","c","c","a","a","a","c","a"
"597","c","c","b","b","a","c","a","a","b","a","b","a","c","a","a","a","b","a","c"
"598","c","a","b","b","a","c","c","a","b","b","c","a","b","a","a","b","c","c","b"
"599","c","a","b","b","a","c","a","a","b","c","c","a","b","b","a","c","a","a","a"
"600","a","b","a","c","b","a","a","b","b","b","c","b","a","b","a","a","a","a","a"
"601","b","a","b","b","a","c","a","a","c","b","c","b","a","a","a","a","c","c","b"
"602","c","c","c","b","a","c","a","a","b","b","c","b","a","b","a","a","b","b","b"
"603","a","b","b","a","c","a","a","a","b","b","c","c","b","a","a","a","a","c","b"
"604","c","b","c","b","a","a","a","a","c","a","a","b","b","a","a","c","c","c","a"
"605","c","b","c","b","c","a","a","c","a","c","a","b","a","a","a","c","c","c","c"
"606","a","c","a","a","a","b","b","c","c","b","c","b","a","a","b","b","a","a","c"
"607","b","c","b","c","a","b","c","a","b","a","c","a","b","c","c","c","a","c","c"
"608","c","c","b","b","c","c","a","c","b","b","c","c","a","a","a","a","c","c","a"
"609","b","b","c","b","b","b","a","a","b","b","c","c","b","c","b","b","a","c","a"
"610","b","b","c","b","b","b","a","b","b","b","c","a","b","a","b","c","b","b","c"
"611","c","c","b","a","b","b","b","c","a","a","c","a","b","c","a","b","a","a","a"
"612","a","a","b","b","a","a","a","b","c","b","c","c","c","a","b","b","b","c","c"
"613","c","a","c","b","c","a","b","a","b","c","a","b","a","a","c","c","c","c","b"
"614","a","c","c","c","b","c","b","c","c","b","b","c","c","c","a","b","a","c","c"
"615","b","b","a","b","a","b","b","b","b","b","c","b","a","a","a","a","a","a","a"
"616","c","a","b","b","a","c","a","a","a","b","c","c","b","a","b","c","a","c","b"
"617","b","c","b","c","c","b","c","a","b","b","c","b","b","a","a","a","a","c","c"
"618","b","c","c","b","c","c","c","a","b","b","c","a","b","a","b","b","b","b","b"
"619","b","b","c","a","a","b","a","a","b","b","c","a","b","a","a","a","b","b","a"
"620","b","b","c","b","b","a","a","a","c","a","b","c","c","c","a","a","c","c","a"
"621","b","b","a","c","a","b","a","a","b","a","b","c","b","c","c","c","a","c","b"
"622","c","a","b","a","a","c","a","a","a","b","c","a","b","a","b","c","a","c","a"
"623","b","a","a","b","a","c","b","c","b","a","c","a","b","c","a","a","c","c","b"
"624","c","b","b","a","c","c","a","c","b","c","c","a","c","b","c","a","b","a","a"
"625","a","b","c","b","a","c","a","a","a","b","a","b","a","a","c","a","b","b","a"
"626","a","c","a","b","a","a","a","a","b","a","b","b","a","a","a","b","c","a","a"
"627","b","c","b","a","a","a","a","a","b","b","b","a","a","a","a","a","c","c","a"
"628","a","b","c","c","a","b","a","a","c","b","c","c","c","a","b","c","b","b","a"
"629","b","c","c","b","a","b","a","a","c","b","c","c","b","c","a","a","a","c","b"
"630","b","b","c","c","a","b","a","a","c","b","c","a","b","a","a","a","a","a","a"
"631","b","a","c","c","b","c","a","b","c","b","c","a","c","c","a","a","c","b","b"
"632","c","c","c","b","b","c","a","a","c","b","c","a","c","c","a","a","a","b","b"
"633","c","b","b","a","c","b","a","c","a","c","b","c","a","c","b","a","b","b","a"
"634","c","b","c","a","a","a","a","a","c","b","c","a","b","a","a","a","a","c","a"
"635","c","b","b","b","c","c","b","a","b","b","a","c","c","a","a","a","a","a","a"
"636","a","c","c","b","b","b","a","a","c","b","c","c","a","a","c","c","c","a","a"
"637","a","c","b","b","a","c","a","a","a","c","c","c","a","b","a","c","a","a","c"
"638","c","c","c","b","b","c","a","b","b","c","c","b","a","c","a","a","a","c","a"
"639","c","b","b","a","a","a","a","a","b","b","c","a","b","a","b","a","b","c","c"
"640","b","b","c","b","a","c","b","b","a","b","c","a","b","c","b","b","a","c","a"
"641","a","a","b","b","a","c","a","a","b","c","b","c","a","a","c","a","c","c","b"
"642","a","a","c","c","a","a","a","a","a","b","c","a","a","a","b","c","a","c","a"
"643","b","a","b","b","b","a","a","b","b","b","c","b","a","a","a","c","a","c","a"
"644","a","b","a","a","b","a","a","a","a","b","c","c","b","c","a","c","a","a","a"
"645","b","b","b","b","a","a","a","a","c","a","c","a","b","c","a","b","a","c","a"
"646","b","c","c","b","b","a","a","a","b","b","a","a","b","a","c","a","c","a","a"
"647","c","b","a","b","a","b","a","a","c","b","c","c","a","a","a","a","a","a","a"
"648","b","c","c","c","c","b","a","a","b","b","c","b","c","b","b","b","c","b","b"
"649","a","b","c","b","c","c","a","a","b","b","c","b","a","a","c","c","c","c","a"
"650","a","b","b","b","b","b","a","b","c","b","b","a","c","c","c","c","c","c","a"
"651","b","a","b","b","c","b","a","c","c","b","b","a","c","b","c","a","c","c","b"
"652","b","a","a","b","a","b","a","a","c","b","c","c","a","a","a","a","c","a","b"
"653","b","a","c","c","a","a","a","a","c","b","c","c","b","c","a","a","b","b","c"
"654","c","a","c","a","b","c","b","c","b","b","c","b","a","a","c","a","c","b","b"
"655","a","b","a","b","c","a","a","a","b","b","c","a","c","c","a","a","c","a","a"
"656","b","b","c","c","c","b","a","c","b","b","c","a","b","a","a","a","a","a","a"
"657","b","c","c","c","a","b","a","a","a","b","c","a","a","a","c","a","c","a","a"
"658","b","c","b","a","c","a","b","a","b","a","c","c","c","c","a","c","c","b","c"
"659","b","b","a","b","b","a","a","b","b","b","b","c","a","a","a","a","a","a","a"
"660","a","b","a","c","c","b","a","c","b","a","b","c","c","c","c","c","a","c","a"
"661","b","b","c","b","a","c","a","a","c","c","a","a","a","c","c","a","c","c","a"
"662","a","b","b","c","c","a","b","a","c","c","b","c","a","a","a","a","c","c","a"
"663","b","b","b","b","a","c","c","a","b","b","c","c","c","c","c","b","b","b","a"
