"","B","C1","C2","D","E","F","G","H","I","J","K","L","M","N","P","Q","T","X","Y"
"332","a","a","c","b","c","c","b","c","b","c","b","b","a","b","c","a","c","c","b"
"333","a","a","c","c","b","b","a","b","b","b","b","c","b","a","c","a","b","b","c"
"334","b","a","c","b","b","c","a","b","a","b","c","a","b","c","b","c","b","b","c"
"335","c","b","c","a","c","b","b","a","b","b","c","c","c","c","b","c","c","b","a"
"336","a","b","a","a","c","c","c","c","b","b","a","b","a","a","c","a","a","a","a"
"337","a","a","a","b","c","c","b","a","b","c","c","b","a","a","a","c","c","b","b"
"338","c","a","b","a","c","b","b","a","b","b","b","c","b","a","b","c","a","c","a"
"339","b","a","a","b","b","a","b","c","b","b","c","b","a","a","a","a","a","a","a"
"340","b","b","a","b","c","c","a","a","b","b","a","a","c","c","a","c","a","a","a"
"341","b","c","b","c","b","b","a","b","c","c","c","a","b","c","a","b","c","c","a"
"342","b","c","a","b","c","a","a","c","c","c","b","c","a","a","c","a","c","b","a"
"343","a","a","a","b","a","c","a","a","c","b","c","b","a","a","a","b","a","a","a"
"344","c","b","b","b","c","a","a","c","b","a","c","c","a","c","a","a","c","c","a"
"345","b","a","a","c","c","a","b","a","b","b","c","c","b","a","a","c","c","a","b"
"346","c","a","b","b","a","c","b","a","b","a","b","c","b","c","b","b","b","a","c"
"347","b","c","a","b","b","c","a","b","a","b","b","c","a","a","c","c","a","a","a"
"348","b","a","b","a","c","b","b","a","b","a","b","c","b","c","b","a","b","b","c"
"349","a","b","c","c","a","a","a","a","a","c","c","c","b","b","a","b","b","a","a"
"350","b","a","c","c","b","b","a","a","a","a","c","c","b","c","a","a","a","c","a"
"351","a","a","a","b","b","b","a","c","c","a","a","a","b","c","c","c","a","c","a"
"352","a","b","c","c","b","b","a","a","a","b","c","a","b","a","a","a","a","b","a"
"353","c","a","b","a","a","b","a","a","b","c","b","c","a","a","a","b","c","c","a"
"354","c","b","c","a","a","b","a","a","b","c","c","b","a","a","a","c","b","b","c"
"355","c","a","b","a","b","a","a","c","b","b","c","a","b","a","c","a","c","c","b"
"356","c","a","b","b","b","a","a","a","b","b","c","b","a","a","c","a","a","a","a"
"357","a","b","a","b","a","b","a","a","a","c","c","c","c","b","c","a","c","c","a"
"358","b","b","a","b","a","c","a","a","b","a","c","a","b","a","b","c","a","c","a"
"359","c","a","c","a","c","c","b","a","b","c","a","c","c","a","a","a","c","c","c"
"360","b","a","a","c","a","a","a","c","b","b","c","c","b","a","a","a","a","a","a"
"361","b","c","c","b","b","c","a","b","b","b","c","b","a","a","c","a","c","b","a"
"362","a","a","a","c","b","a","a","b","c","b","c","b","a","a","b","a","b","a","c"
"363","a","c","a","b","b","c","a","b","a","b","b","b","a","a","c","a","a","a","a"
"364","c","c","c","a","a","b","a","a","b","b","c","a","b","a","c","c","c","c","a"
"365","c","b","b","a","a","a","a","a","b","c","b","c","a","a","b","a","a","a","a"
"366","a","a","a","b","b","a","a","a","b","b","c","a","b","a","a","a","a","a","a"
"367","a","b","a","b","a","b","a","b","a","b","a","b","c","c","a","c","a","a","a"
"368","a","c","b","c","c","b","b","a","b","b","c","b","a","a","b","c","a","c","a"
"369","a","c","a","b","a","c","b","b","b","b","c","b","a","a","a","a","a","a","a"
"370","b","a","c","b","a","b","b","b","c","a","a","b","c","a","b","b","a","c","a"
"371","b","b","b","b","c","c","a","c","b","b","c","b","a","a","c","c","c","c","a"
"372","b","a","a","b","b","c","a","b","a","b","c","a","c","c","c","c","a","a","a"
"373","a","a","a","b","b","b","a","b","b","b","c","c","b","a","a","c","a","a","a"
"374","c","b","b","c","a","b","a","a","a","b","c","c","b","c","c","c","b","b","c"
"375","b","c","c","b","a","c","a","a","b","b","c","b","b","c","c","a","b","b","c"
"376","a","c","a","c","a","b","a","b","c","b","c","b","a","a","a","c","a","a","a"
"377","c","b","c","a","c","b","a","a","b","b","b","c","b","c","a","c","a","b","a"
"378","b","c","c","b","a","c","a","a","b","b","c","c","c","a","a","c","a","c","a"
"379","b","a","a","b","a","c","a","a","c","b","c","b","a","b","a","a","a","c","c"
"380","a","a","c","b","a","c","a","a","a","b","c","c","b","a","c","c","c","b","b"
"381","b","b","a","c","b","c","a","a","c","b","c","a","b","c","a","c","a","a","a"
"382","c","c","b","a","c","a","a","c","b","c","b","a","c","c","b","b","c","c","a"
"383","a","a","a","a","b","a","a","b","b","b","c","c","c","c","a","a","a","a","a"
"384","c","b","c","b","c","b","a","c","b","b","c","b","a","a","a","a","b","b","a"
"385","a","c","a","c","b","b","a","c","a","a","c","c","b","a","a","a","a","c","a"
"386","b","c","a","b","a","b","a","a","b","a","c","a","b","c","c","c","c","b","a"
"387","b","a","a","b","a","c","a","a","c","c","b","c","a","a","c","a","c","b","b"
"388","a","a","c","c","c","a","b","a","b","b","c","a","b","c","a","a","b","b","a"
"389","a","b","b","b","a","c","a","a","b","c","b","a","c","b","b","b","b","b","c"
"390","b","a","b","b","b","c","a","b","a","c","b","c","a","a","c","c","c","b","b"
"391","b","a","a","b","a","a","a","a","a","c","a","a","a","a","a","a","a","a","b"
"392","c","a","a","a","a","b","a","a","c","c","a","a","a","a","a","c","a","b","a"
"393","b","c","a","c","c","b","b","a","a","c","a","a","a","a","c","c","a","a","a"
"394","a","a","c","c","b","b","a","c","b","b","c","a","b","a","a","b","a","a","a"
"395","c","c","b","b","a","c","a","a","a","a","b","a","c","c","c","c","a","a","c"
"396","c","c","c","a","a","b","a","a","a","a","b","c","c","c","a","a","a","b","a"
"397","a","b","b","b","c","b","a","c","b","c","a","b","a","a","c","c","c","c","b"
"398","b","c","a","b","b","c","b","c","c","b","c","c","b","a","c","c","c","a","a"
"399","b","a","a","b","b","c","a","b","c","c","a","a","c","c","a","a","a","b","a"
"400","c","b","c","a","c","b","a","c","b","c","a","b","a","a","c","a","c","a","a"
"401","c","c","b","b","a","c","a","a","a","b","c","a","b","c","c","a","c","c","b"
"402","a","a","c","b","c","c","a","a","b","a","b","c","a","a","a","b","a","c","a"
"403","b","c","c","c","b","a","a","b","c","b","c","a","b","a","a","c","c","c","a"
"404","a","c","a","b","c","c","a","a","b","a","b","c","c","c","b","a","b","b","b"
"405","a","b","c","c","c","a","a","b","c","b","c","c","b","a","c","c","a","c","b"
"406","c","b","c","a","c","a","a","a","b","b","c","a","b","c","a","a","a","a","a"
"407","a","c","a","a","a","a","a","a","a","a","a","b","c","c","c","c","a","b","a"
"408","b","b","a","c","b","a","c","a","b","a","b","b","a","a","a","c","c","c","a"
"409","b","c","a","b","a","a","a","c","b","b","c","a","b","a","a","a","b","b","c"
"410","c","a","c","b","a","c","c","b","b","b","b","a","c","c","b","b","b","b","c"
"411","b","a","a","b","a","b","b","a","b","b","c","c","b","a","a","a","a","a","a"
"412","b","c","a","b","b","a","a","a","b","c","a","b","a","a","c","c","a","a","a"
"413","a","b","b","c","c","b","a","c","b","b","c","b","b","a","c","a","c","b","a"
"414","b","a","a","c","c","b","c","c","b","b","c","b","a","a","a","a","a","a","c"
"415","a","a","a","b","b","a","b","c","c","c","c","b","a","c","c","a","c","c","b"
"416","b","b","b","c","c","b","b","a","a","b","c","b","a","a","a","a","a","a","a"
"417","b","a","a","b","c","a","a","c","b","b","c","c","b","a","a","a","b","a","c"
"418","a","a","a","a","a","a","a","b","a","b","a","b","a","a","c","b","a","a","a"
"419","b","b","b","a","b","b","a","c","b","b","b","c","b","a","b","b","c","c","a"
"420","b","b","b","c","a","b","a","a","a","b","c","a","b","a","c","b","c","c","a"
"421","a","a","b","b","a","a","b","a","b","b","c","a","b","a","a","a","a","a","a"
"422","a","a","a","a","a","c","a","a","b","a","c","a","b","c","a","a","c","c","b"
"423","b","a","a","c","a","a","a","a","c","b","c","b","c","c","b","c","b","a","c"
"424","b","c","a","b","a","c","b","b","b","b","c","a","a","a","c","c","c","a","a"
"425","a","c","a","b","a","a","b","a","b","b","c","a","c","b","a","c","c","a","a"
"426","c","b","c","a","c","a","b","a","b","b","c","a","b","a","a","b","a","b","a"
"427","a","a","a","b","a","c","a","a","a","b","b","b","a","a","a","a","a","a","b"
"428","b","a","b","b","a","c","a","a","a","c","b","c","a","c","a","a","a","c","a"
"429","c","a","b","b","a","b","a","a","b","b","c","b","a","a","a","a","a","c","a"
"430","a","c","a","a","a","a","a","a","a","b","c","a","b","a","a","c","a","a","c"
"431","c","a","c","b","c","c","b","a","b","b","b","a","b","c","a","a","b","b","c"
"432","a","c","b","b","a","b","b","b","b","b","a","a","b","a","a","b","a","b","a"
"433","b","b","a","b","a","a","a","a","c","a","c","c","b","c","a","c","a","b","a"
"434","b","a","a","b","a","c","a","a","b","b","c","a","b","c","c","a","a","a","a"
"435","a","a","a","c","a","a","a","a","c","b","b","a","c","c","a","a","a","a","a"
"436","b","c","b","b","a","c","a","a","a","a","b","c","a","c","c","c","c","c","a"
"437","b","b","b","c","b","b","a","b","c","a","c","c","b","b","a","a","a","c","a"
"438","b","a","a","c","a","b","b","a","b","c","a","c","c","b","c","c","a","b","a"
"439","c","b","b","b","a","c","a","a","c","b","b","c","a","b","b","b","a","c","a"
"440","b","a","a","c","a","b","a","a","b","c","a","b","a","a","b","c","b","b","c"
"441","a","a","a","b","a","c","a","a","b","b","c","a","b","a","a","a","a","a","c"
"442","b","a","a","b","a","c","a","a","a","c","b","c","a","a","a","c","a","a","b"
"443","a","c","c","a","a","c","a","a","c","a","b","c","b","c","c","a","a","c","a"
"444","b","c","c","b","a","c","a","b","b","b","c","b","a","a","b","c","a","b","a"
"445","b","b","b","c","b","b","b","c","a","c","b","c","a","a","a","a","a","c","a"
"446","c","c","b","b","c","a","b","a","b","b","a","b","a","a","c","c","c","b","a"
"447","a","c","a","a","b","a","a","a","b","c","b","a","b","c","a","a","a","a","b"
"448","b","a","b","c","c","b","b","a","b","b","c","a","a","a","c","c","b","c","c"
"449","b","c","b","b","a","c","a","a","a","b","c","b","c","c","c","a","a","c","b"
"450","b","a","a","b","a","a","a","a","b","b","a","c","c","c","b","b","b","a","b"
"451","b","b","b","b","c","c","b","a","b","b","b","c","a","a","b","b","b","a","a"
"452","c","a","a","b","c","c","c","b","b","b","c","a","b","a","a","b","a","a","c"
"453","b","a","b","c","b","b","a","b","b","b","a","b","a","a","a","a","a","c","a"
"454","b","a","a","b","a","b","a","b","a","b","c","a","b","b","c","a","a","a","a"
"455","c","c","b","b","a","c","b","a","c","c","a","b","b","b","c","c","a","c","a"
"456","c","b","b","a","c","c","b","a","b","c","a","b","a","c","c","a","c","c","a"
"457","b","a","a","c","a","b","a","a","c","b","c","c","a","a","c","a","b","a","a"
"458","b","a","c","b","b","c","a","c","a","a","b","c","c","c","a","a","a","a","b"
"459","b","a","c","c","a","c","a","a","c","b","a","b","a","a","a","a","a","c","c"
"460","a","a","a","a","c","a","b","a","c","b","c","a","b","a","a","c","a","a","a"
"461","a","c","b","c","a","a","a","a","a","b","b","c","a","a","a","b","c","c","a"
"462","a","a","a","b","b","b","a","b","b","c","c","c","b","a","b","b","b","c","c"
"463","a","c","c","b","c","c","a","a","b","c","c","c","c","b","a","b","a","c","a"
"464","c","c","c","b","b","b","a","b","b","b","c","a","b","a","b","b","b","b","b"
"465","b","a","a","a","c","b","c","c","b","c","b","c","b","b","c","c","c","c","b"
"466","a","a","a","a","c","a","a","b","b","b","b","c","c","c","a","a","a","a","b"
"467","c","c","c","a","a","b","a","a","c","b","b","c","c","c","a","a","a","a","a"
"468","b","a","a","b","c","b","a","a","b","c","b","c","b","c","c","c","b","b","c"
"469","c","a","b","a","a","a","b","c","a","c","a","b","c","b","c","a","c","c","b"
"470","c","b","c","a","b","a","a","a","a","b","c","b","c","b","c","a","c","b","a"
"471","c","c","b","b","c","c","a","c","b","c","b","c","b","b","b","b","c","c","a"
"472","a","a","a","a","b","a","a","c","b","a","b","c","a","a","a","c","a","c","a"
"473","c","c","c","a","a","a","a","a","a","b","c","a","c","b","a","c","a","b","a"
"474","b","a","a","c","c","b","a","c","b","b","c","b","a","a","a","a","a","a","a"
"475","b","c","b","b","c","c","b","a","b","c","c","c","b","b","a","a","c","c","a"
"476","a","a","b","c","c","a","a","c","b","b","c","a","b","c","b","b","b","b","c"
"477","a","b","c","b","b","b","b","c","b","b","c","c","b","a","a","a","a","a","a"
"478","c","a","b","b","a","b","c","b","b","b","a","b","a","a","b","b","a","c","a"
"479","a","a","a","b","b","b","a","a","b","b","c","a","b","c","b","a","a","a","a"
"480","b","b","c","b","a","a","b","b","b","b","c","c","c","c","a","a","b","b","a"
"481","b","b","b","b","a","b","a","a","b","b","c","c","b","a","c","a","c","c","c"
"482","a","c","c","b","a","c","a","a","a","b","c","c","b","a","a","a","a","a","a"
"483","a","a","c","b","a","b","a","a","c","c","a","b","a","a","a","a","c","b","b"
"484","a","b","a","a","a","c","a","a","a","a","b","a","c","c","a","b","b","a","c"
"485","a","a","a","c","c","b","a","c","b","b","c","b","a","a","a","b","a","a","a"
"486","c","c","b","b","b","c","c","a","a","b","c","b","a","a","b","a","b","c","c"
"487","b","a","c","b","a","c","a","a","a","b","c","a","b","b","a","a","a","c","a"
"488","b","a","a","c","a","b","b","c","a","a","b","c","a","a","a","a","b","b","c"
"489","c","a","c","a","a","b","a","a","c","b","c","c","b","c","b","b","a","a","a"
"490","b","a","c","b","a","c","a","c","b","b","c","a","b","c","a","a","a","c","c"
"491","b","a","a","b","a","a","a","a","c","b","c","c","c","c","a","c","a","a","a"
"492","b","a","c","b","c","b","b","a","b","b","b","c","b","c","b","c","c","a","b"
"493","a","c","b","c","a","a","a","a","a","b","c","b","c","c","c","a","a","b","c"
"494","c","b","b","a","a","b","b","b","b","c","a","b","a","a","a","a","c","c","a"
"495","c","a","c","b","a","b","a","a","b","b","b","c","a","a","c","a","c","b","b"
"496","b","c","a","b","c","b","a","a","b","b","c","a","a","a","b","c","a","a","a"
"497","a","a","a","c","c","a","a","a","b","b","c","b","a","a","c","a","a","a","b"
"498","c","a","c","b","c","c","a","c","b","b","c","b","a","a","a","a","a","c","c"
"499","a","c","a","b","a","c","a","a","b","b","c","b","a","a","b","c","a","a","a"
"500","c","c","c","b","b","c","a","b","b","b","c","b","a","a","a","a","b","b","b"
"501","c","a","c","a","a","a","a","a","b","b","c","c","c","c","a","a","c","b","b"
"502","b","c","c","b","a","b","b","a","b","b","b","c","b","a","b","a","b","b","b"
"503","b","c","a","b","b","b","a","a","c","b","c","b","a","a","a","a","a","a","a"
"504","a","b","a","b","a","a","c","b","a","b","c","b","a","a","c","c","a","a","a"
"505","a","c","a","c","a","b","a","a","c","b","c","c","c","c","b","b","a","a","b"
"506","a","a","a","b","b","c","a","c","b","b","c","b","a","a","a","a","a","a","a"
"507","a","a","a","a","b","b","a","a","c","b","b","c","c","c","c","b","c","a","b"
"508","c","b","c","a","b","b","a","b","a","b","b","b","a","a","b","b","b","b","a"
"509","c","b","a","a","c","c","b","c","b","b","c","c","c","c","c","c","a","a","a"
"510","b","a","a","b","b","a","a","b","b","b","c","a","b","c","a","a","a","a","a"
"511","a","c","c","a","b","a","a","b","c","b","c","a","c","b","c","a","c","b","a"
"512","a","a","c","a","a","a","a","a","b","b","a","b","a","a","b","b","b","a","c"
"513","a","a","c","b","a","c","a","a","a","a","b","a","c","c","a","a","a","c","a"
"514","b","c","b","b","a","b","a","a","b","c","a","b","a","a","a","a","a","c","a"
"515","b","a","c","c","c","b","a","c","b","a","c","b","a","a","a","a","a","b","a"
"516","b","a","c","b","a","b","a","a","a","a","c","a","c","c","c","c","c","c","c"
"517","b","b","b","b","a","c","b","b","c","c","c","a","c","c","a","c","c","c","a"
"518","c","a","a","b","c","a","b","a","b","a","a","b","b","c","a","a","a","c","b"
"519","a","a","c","b","b","c","a","b","c","a","b","c","c","c","a","c","c","b","b"
"520","a","b","a","a","a","c","a","b","a","c","c","c","b","b","c","c","a","c","a"
"521","c","c","c","b","a","a","a","a","b","b","c","b","a","a","c","a","c","b","a"
"522","b","a","a","b","a","c","a","a","b","b","c","b","a","a","a","a","a","a","a"
"523","c","c","c","b","c","c","a","c","b","b","c","c","b","c","a","a","b","b","b"
"524","a","c","a","b","c","a","a","c","c","b","c","c","c","b","a","a","a","a","a"
"525","b","a","c","b","c","b","a","c","b","b","c","c","a","a","c","a","b","b","c"
"526","a","c","a","c","c","b","b","a","b","b","c","c","c","c","a","a","a","a","c"
"527","a","b","c","a","b","a","a","b","c","b","a","c","c","a","b","b","b","a","c"
"528","a","a","b","c","c","b","b","a","a","c","b","c","a","a","a","a","a","c","a"
"529","c","a","c","a","a","a","c","a","a","b","c","a","b","c","a","a","c","a","b"
"530","c","b","b","a","a","c","a","a","a","b","b","a","b","a","a","a","c","c","c"
"531","a","a","a","a","b","a","a","b","c","b","c","a","b","c","b","a","b","a","c"
"532","a","c","c","c","a","b","a","a","a","b","c","a","b","c","c","c","b","b","c"
"533","a","b","b","c","c","a","a","c","b","b","c","c","c","a","b","b","a","c","a"
"534","a","a","a","a","a","a","a","a","c","b","b","c","c","a","c","c","c","a","c"
"535","a","a","a","b","a","c","b","a","b","b","c","a","b","a","a","a","a","a","a"
"536","b","b","c","b","a","c","a","a","b","b","c","a","b","a","a","a","c","c","a"
"537","b","a","a","b","a","c","a","a","a","b","b","c","c","c","a","b","b","b","c"
"538","a","c","a","b","c","a","c","a","b","a","b","c","a","a","c","c","c","c","a"
"539","b","a","a","c","a","a","a","a","c","a","b","c","a","a","b","b","b","b","c"
"540","c","a","a","b","b","a","a","c","a","a","c","c","c","c","b","b","c","c","b"
"541","a","c","a","c","c","b","a","c","b","b","c","b","a","a","b","c","a","a","c"
"542","b","a","a","c","a","a","a","a","b","b","c","b","b","a","a","b","a","a","a"
"543","b","a","b","c","c","a","a","c","b","b","b","c","c","c","c","c","c","c","a"
"544","a","c","c","a","b","b","a","a","b","b","c","c","b","b","a","b","c","b","a"
"545","a","a","a","c","c","b","b","a","b","a","b","c","a","a","b","a","a","a","b"
"546","a","a","a","a","a","b","a","a","b","b","b","c","a","b","c","a","c","a","b"
"547","b","b","a","b","b","c","b","c","b","c","b","c","a","a","a","a","a","b","a"
"548","b","a","c","b","c","a","b","a","b","b","b","a","c","c","a","a","c","c","b"
"549","b","a","c","b","c","c","a","c","b","b","c","b","a","a","c","a","c","c","b"
"550","b","c","a","b","a","c","a","a","a","a","c","b","a","a","c","c","c","c","a"
"551","b","c","a","c","c","a","b","a","b","b","c","a","b","a","a","a","a","a","a"
"552","a","a","a","a","a","a","a","a","b","b","b","c","c","a","a","b","a","a","a"
"553","c","b","c","a","b","a","a","a","b","b","c","c","c","c","a","a","c","a","a"
"554","c","b","c","a","a","b","a","a","b","b","c","b","a","a","c","c","b","b","a"
"555","a","c","c","b","b","b","b","c","c","b","c","a","b","a","b","a","b","b","c"
"556","a","a","b","b","a","b","a","a","a","b","c","a","b","b","b","c","b","b","c"
"557","c","a","b","b","c","c","b","a","c","b","c","c","c","c","c","a","c","c","b"
"558","a","b","c","b","c","c","a","a","b","a","b","a","c","c","a","a","c","b","c"
"559","b","b","c","b","b","c","a","b","a","b","c","b","a","a","b","a","b","b","a"
"560","c","c","b","b","a","c","a","a","c","b","b","c","c","c","a","b","c","c","a"
"561","c","a","c","a","b","a","b","a","c","c","c","a","b","b","a","b","a","a","a"
"562","a","b","c","b","c","c","c","a","a","b","c","b","b","a","c","c","b","b","c"
"563","a","a","c","b","b","c","a","b","b","b","c","a","a","a","a","b","b","b","a"
"564","c","a","b","a","b","a","a","a","c","c","c","c","c","b","c","a","c","c","b"
"565","a","a","a","b","c","b","a","a","b","b","c","b","a","a","a","a","a","a","a"
"566","a","b","a","b","b","a","a","b","b","a","c","b","a","a","c","c","c","c","a"
"567","a","b","a","b","b","c","c","b","b","a","b","c","b","c","a","a","c","c","c"
"568","a","a","a","b","c","c","a","c","c","c","c","a","b","c","b","b","c","b","b"
"569","b","a","c","b","a","a","a","a","c","b","c","b","a","a","b","b","a","b","a"
"570","a","a","a","c","a","b","a","a","b","b","c","c","a","a","a","a","a","a","a"
"571","c","a","c","a","b","a","b","c","b","b","c","b","b","a","b","b","a","a","a"
"572","a","c","c","c","a","a","a","a","c","b","c","a","c","c","b","b","a","b","c"
"573","a","b","a","b","a","c","a","a","a","b","b","c","c","b","a","a","a","a","a"
"574","b","a","a","b","c","b","a","c","b","b","b","a","a","a","b","a","a","a","a"
"575","c","b","b","a","a","b","b","b","c","b","c","a","b","c","a","a","a","c","b"
"576","c","b","a","c","b","c","a","b","c","b","c","c","a","a","b","b","a","a","a"
"577","a","c","c","c","b","a","a","b","b","b","c","b","a","a","c","a","a","b","a"
"578","a","a","a","a","c","b","b","a","c","b","c","c","c","c","a","a","a","a","c"
"579","b","b","c","b","a","b","a","a","a","b","b","c","a","a","c","a","c","c","a"
"580","b","b","a","b","a","a","a","a","c","b","b","a","b","c","c","c","a","a","a"
"581","a","c","a","c","a","b","a","a","c","b","a","b","a","a","a","a","a","a","a"
"582","b","b","a","a","a","c","a","c","a","a","b","c","a","b","c","c","c","b","a"
"583","b","a","a","b","a","b","a","a","b","a","a","c","a","a","c","c","c","c","b"
"584","b","c","c","b","c","a","b","a","b","c","c","c","b","c","a","a","a","c","c"
"585","c","b","b","a","a","a","a","a","c","c","c","a","b","b","a","a","a","a","a"
"586","b","a","a","b","a","c","a","a","a","a","a","a","b","a","c","a","c","c","b"
"587","a","a","a","a","c","c","a","c","b","b","c","c","c","a","a","b","c","a","b"
"588","a","a","a","b","b","b","c","a","b","a","c","a","b","c","a","b","a","c","c"
"589","c","b","a","b","c","b","a","c","b","b","c","a","c","c","b","b","b","a","c"
"590","c","b","b","a","c","c","b","a","a","a","c","b","a","b","a","a","a","c","b"
"591","b","b","a","b","b","c","b","c","a","b","c","a","c","b","a","a","a","a","a"
"592","a","b","a","b","a","a","a","a","a","b","a","b","a","a","a","a","a","c","a"
"593","b","a","b","b","c","c","a","b","b","a","c","a","b","c","c","a","c","c","b"
"594","a","b","c","b","a","a","b","a","b","c","b","a","b","b","c","a","c","c","a"
"595","a","a","a","c","c","c","a","c","b","b","c","b","a","a","c","c","c","a","b"
"596","b","a","a","b","a","a","a","a","c","b","c","a","b","c","c","c","c","a","b"
"597","b","a","c","b","b","b","a","b","b","c","a","b","c","c","b","b","b","b","c"
"598","b","a","a","b","a","c","a","a","c","b","c","a","b","a","b","b","a","a","c"
"599","b","c","c","c","a","b","c","a","b","a","c","a","b","c","a","a","c","b","a"
"600","b","b","b","c","c","b","a","c","b","b","c","a","a","a","c","c","a","a","a"
"601","a","b","a","b","c","c","a","c","b","b","c","b","a","a","b","b","a","c","b"
"602","c","b","c","b","c","c","a","c","c","c","a","b","a","a","c","a","a","c","a"
"603","b","c","b","b","b","b","b","a","c","a","b","a","a","c","a","a","a","c","a"
"604","a","a","a","a","a","a","a","a","a","b","a","c","c","a","a","b","a","a","b"
"605","b","a","a","a","b","b","a","b","a","b","c","b","a","a","a","a","a","a","a"
"606","b","b","c","c","b","b","a","a","b","c","b","c","b","c","b","b","a","c","a"
"607","a","b","a","a","c","b","a","c","b","c","c","a","b","c","a","a","c","a","a"
"608","a","a","c","b","b","b","a","b","c","b","b","c","b","a","a","a","c","a","b"
"609","a","b","a","c","a","c","a","a","b","b","c","a","b","a","a","a","a","a","a"
"610","c","a","b","b","a","c","a","b","c","c","a","a","b","c","b","b","a","b","a"
"611","a","a","a","c","b","a","a","b","c","a","b","c","c","c","b","b","b","b","c"
"612","b","c","b","c","a","c","a","a","b","a","a","a","a","a","a","b","a","c","a"
"613","b","b","a","b","a","b","a","a","a","b","c","a","c","c","c","c","b","a","c"
"614","b","a","b","b","c","a","a","c","b","b","c","c","a","a","b","b","c","c","b"
"615","a","c","c","c","a","c","a","a","a","b","a","c","c","c","c","c","b","b","c"
"616","a","a","a","c","a","b","b","c","c","b","c","c","c","c","c","c","c","a","b"
"617","a","a","c","c","b","a","c","a","a","b","c","c","b","c","c","c","a","a","a"
"618","a","a","b","c","b","a","a","a","c","b","c","a","c","c","c","c","c","c","b"
"619","b","b","c","b","a","b","a","a","c","b","c","b","a","a","b","b","b","b","a"
"620","c","c","a","b","b","c","a","b","b","b","c","c","b","a","a","a","a","a","a"
"621","b","a","b","c","a","b","a","a","a","c","b","c","a","b","a","a","c","c","a"
"622","c","c","b","a","c","b","a","c","b","a","b","c","b","c","a","b","a","a","a"
"623","b","a","c","b","a","b","a","b","c","c","b","c","c","b","b","b","a","a","a"
"624","a","a","b","c","b","b","a","b","b","b","b","b","b","a","a","a","a","c","a"
"625","a","a","a","a","b","c","b","c","c","b","a","b","a","b","a","a","a","a","a"
"626","a","c","b","b","a","a","b","b","a","b","c","a","b","a","a","a","c","c","a"
"627","b","a","c","b","a","c","a","a","b","b","a","a","c","b","c","c","a","c","a"
"628","b","a","c","b","c","c","a","c","b","b","b","a","c","c","c","a","b","a","c"
"629","c","a","a","b","c","c","b","a","a","c","a","b","b","b","c","c","c","b","b"
"630","a","b","a","a","a","b","c","a","a","b","a","b","a","a","c","c","c","a","a"
"631","a","a","c","c","a","b","a","a","b","b","c","c","c","c","b","b","a","a","a"
"632","b","b","b","c","a","b","a","a","c","b","a","b","a","a","a","a","a","a","a"
"633","a","c","a","c","c","b","b","a","c","b","c","a","b","c","a","a","a","a","c"
"634","b","a","a","c","a","b","a","a","b","b","c","a","b","b","a","a","a","a","a"
"635","a","a","c","c","b","a","a","c","a","b","c","b","c","c","c","a","c","b","b"
"636","a","a","a","b","a","c","a","a","c","c","c","c","c","c","c","a","b","b","c"
"637","b","a","a","b","a","a","a","a","b","b","c","b","a","a","c","a","c","a","b"
"638","b","b","a","c","a","b","b","c","c","b","c","c","c","c","b","b","b","a","c"
"639","c","c","c","b","a","c","a","a","c","b","c","b","a","a","a","a","a","a","a"
"640","b","c","b","c","a","b","a","a","b","c","a","b","a","a","a","a","a","c","a"
"641","c","a","c","c","c","c","a","b","b","b","c","b","a","a","c","c","b","b","a"
"642","b","b","b","b","b","a","a","b","a","b","b","b","a","a","c","c","c","c","a"
"643","b","b","a","b","a","c","a","a","b","b","b","c","b","a","a","c","b","a","a"
"644","b","a","a","b","c","a","a","c","b","a","b","c","a","a","a","c","a","c","b"
"645","a","a","a","a","a","a","b","a","b","a","c","a","b","c","a","a","a","c","a"
"646","b","a","b","b","a","a","a","a","b","b","c","b","a","a","c","c","c","c","b"
"647","c","a","a","a","c","b","b","a","b","b","c","a","b","c","a","a","c","a","b"
"648","b","c","a","b","a","b","a","a","c","b","c","b","a","a","a","a","a","c","a"
"649","c","b","c","b","c","a","c","a","b","b","a","a","c","c","a","a","a","b","a"
"650","c","c","b","b","a","b","a","a","c","b","c","a","b","c","b","a","b","c","c"
"651","c","c","b","a","b","b","a","a","c","b","a","b","b","a","c","c","c","c","a"
"652","b","a","c","b","b","b","a","b","a","b","c","c","c","c","a","a","a","a","a"
"653","a","a","a","a","c","b","b","a","b","b","c","a","b","c","b","b","b","a","b"
"654","b","a","a","b","a","c","a","a","b","b","c","a","b","a","a","a","a","a","a"
"655","a","c","b","b","a","b","a","a","a","b","c","b","a","a","c","c","a","b","a"
"656","b","a","a","b","a","c","a","a","c","b","c","c","c","c","c","c","c","a","c"
"657","c","a","c","b","b","c","c","c","a","b","c","a","c","b","a","a","b","b","c"
"658","a","b","a","c","b","a","a","a","b","b","c","a","b","a","c","a","a","a","a"
"659","b","c","c","c","a","a","a","a","a","a","c","c","c","c","a","a","a","b","a"
"660","a","c","c","c","a","a","a","a","c","b","c","a","b","c","b","b","b","b","c"
"661","b","c","a","b","c","c","a","c","b","c","c","a","b","c","a","a","c","b","a"
"662","a","a","c","b","b","b","a","b","b","a","c","b","a","a","a","c","c","c","b"
"663","c","a","b","b","b","a","a","b","b","b","c","c","c","c","b","a","a","c","a"
