"","B","C1","C2","D","E","F","G","H","I","J","K","L","M","N","P","Q","T","X","Y"
"332","b","c","c","b","a","b","a","a","a","b","c","c","a","a","a","a","a","a","a"
"333","b","c","b","c","c","b","a","a","b","a","a","b","a","a","b","b","b","b","b"
"334","b","a","b","b","a","a","a","a","c","c","a","b","a","c","c","a","c","c","b"
"335","b","b","b","b","b","c","a","a","b","b","c","c","b","a","c","c","c","b","a"
"336","b","b","a","c","c","a","a","c","b","b","c","b","a","a","a","c","a","a","a"
"337","c","a","a","b","c","c","b","a","b","c","b","c","b","b","a","a","a","b","a"
"338","a","a","c","a","c","c","a","a","b","b","a","b","a","a","a","a","a","c","a"
"339","a","a","a","c","b","b","a","b","b","b","c","b","a","a","a","c","a","a","a"
"340","b","c","c","b","a","c","a","a","b","b","a","b","a","a","a","c","a","b","a"
"341","c","b","c","a","b","a","b","c","a","b","c","a","b","a","c","c","a","c","a"
"342","c","c","c","b","c","c","a","b","b","c","b","c","b","b","c","c","a","b","a"
"343","b","c","a","a","a","a","a","a","b","b","c","b","b","a","b","a","a","a","a"
"344","b","b","a","b","c","c","a","c","b","c","b","c","b","b","b","c","c","c","a"
"345","b","c","b","b","a","a","a","a","a","a","b","a","c","c","a","a","c","c","a"
"346","a","c","a","a","b","b","a","b","b","b","c","b","a","a","a","b","a","a","a"
"347","c","a","b","b","a","c","a","a","a","c","c","a","b","b","a","a","c","c","b"
"348","a","a","a","a","b","a","a","a","a","b","c","a","b","a","a","a","a","a","a"
"349","c","c","b","a","c","b","a","b","b","b","a","a","c","c","c","a","c","c","a"
"350","b","a","a","b","a","c","a","a","a","b","a","b","b","a","a","a","a","a","a"
"351","b","c","b","b","b","c","a","b","b","b","c","c","b","a","c","a","b","c","c"
"352","b","a","b","b","a","b","a","a","b","a","b","a","a","a","c","c","c","c","b"
"353","b","c","b","c","a","b","a","c","c","b","c","a","b","a","a","a","a","c","a"
"354","a","c","a","a","a","a","a","a","b","c","a","b","b","c","c","c","b","b","b"
"355","b","a","c","c","a","b","a","a","b","b","b","c","a","a","a","a","a","c","c"
"356","a","b","a","b","a","c","a","c","b","b","b","c","a","a","c","c","c","a","a"
"357","b","b","c","c","a","a","c","a","c","b","c","a","b","a","a","a","a","a","a"
"358","a","a","a","a","a","a","a","a","a","b","c","c","c","c","a","c","a","a","a"
"359","a","c","c","c","a","a","b","b","c","b","c","c","a","a","a","c","a","b","a"
"360","a","c","a","b","a","b","b","a","b","b","c","a","b","c","b","b","b","a","c"
"361","c","c","c","c","c","a","b","a","c","b","c","c","c","c","a","a","a","c","a"
"362","c","a","a","c","c","a","c","c","b","b","c","b","a","a","c","c","a","a","a"
"363","a","b","a","b","b","c","a","b","c","a","c","c","b","c","a","a","a","a","a"
"364","a","b","a","b","a","b","a","a","c","b","c","a","b","a","a","b","c","a","a"
"365","c","c","a","b","a","c","a","a","b","c","c","c","b","b","a","a","a","a","a"
"366","b","a","c","b","a","c","a","a","a","b","c","c","c","c","b","b","b","c","a"
"367","b","a","b","b","a","c","a","a","b","b","c","a","b","a","c","c","b","a","c"
"368","b","a","a","b","a","c","a","c","a","a","b","c","a","a","a","a","a","c","c"
"369","b","b","a","b","a","b","c","a","a","b","c","a","b","a","a","a","a","a","b"
"370","b","a","a","b","a","b","b","b","c","a","b","c","c","c","a","a","c","c","b"
"371","b","b","a","c","a","b","a","c","a","b","a","a","b","b","a","a","a","a","a"
"372","b","a","a","c","a","b","a","a","c","b","c","b","a","a","c","a","c","c","b"
"373","c","c","c","b","b","c","a","b","b","b","c","c","b","a","b","c","a","a","a"
"374","a","c","a","a","c","a","a","c","b","b","c","b","a","a","c","c","a","a","a"
"375","c","b","c","b","b","c","a","b","b","b","c","b","a","a","a","a","a","c","c"
"376","b","b","b","b","b","c","a","b","a","c","c","c","c","c","c","c","c","c","b"
"377","b","c","a","b","a","c","a","a","c","b","c","c","b","a","c","c","a","a","b"
"378","b","c","c","b","a","b","a","b","b","b","a","b","a","b","b","b","a","a","a"
"379","a","b","b","b","c","c","a","c","b","b","c","a","b","c","a","a","c","c","a"
"380","b","a","c","b","c","b","a","c","b","b","c","c","c","b","c","a","c","b","b"
"381","a","c","a","a","a","a","a","a","c","c","a","b","a","b","b","c","b","b","c"
"382","a","b","a","c","c","a","a","c","b","b","a","b","b","a","a","a","a","a","a"
"383","c","c","b","b","c","c","a","a","b","b","c","c","a","a","a","a","a","c","a"
"384","a","b","a","a","a","c","a","a","c","b","c","a","a","a","c","c","b","a","b"
"385","a","c","c","c","c","b","b","a","b","b","c","c","b","a","a","a","a","a","a"
"386","b","a","c","b","b","b","b","c","c","b","c","c","b","c","c","c","a","b","c"
"387","a","a","a","b","b","b","b","c","c","c","b","c","a","b","b","b","a","b","a"
"388","b","a","a","b","b","c","a","b","c","b","c","b","a","a","c","a","c","c","a"
"389","b","b","a","c","a","a","b","b","b","c","c","a","b","b","a","c","b","b","a"
"390","a","a","b","c","b","b","a","a","b","a","c","b","a","b","a","a","a","c","a"
"391","c","c","c","a","c","b","a","a","b","a","a","b","b","c","a","a","c","c","a"
"392","b","c","b","b","a","c","a","a","b","b","c","a","b","c","c","a","a","a","a"
"393","a","c","c","a","c","a","a","c","b","b","c","b","a","a","b","c","a","a","a"
"394","b","b","a","c","c","a","a","c","b","b","c","b","a","a","a","c","a","a","a"
"395","b","a","a","b","c","c","b","a","b","c","a","a","c","c","a","a","c","b","a"
"396","a","b","a","c","c","b","a","a","b","c","a","b","a","b","a","a","c","a","a"
"397","b","b","b","c","b","b","a","c","b","b","c","a","b","a","c","a","c","c","c"
"398","c","c","c","a","b","a","a","c","a","b","c","a","b","a","b","c","b","b","b"
"399","a","c","a","a","c","c","a","a","b","b","c","a","b","c","a","c","c","a","a"
"400","c","b","b","b","a","c","a","b","b","a","c","a","b","b","a","a","a","b","a"
"401","a","c","b","b","a","b","a","a","c","c","b","c","c","c","c","c","c","c","a"
"402","b","a","c","c","b","b","a","b","c","b","c","a","b","c","a","a","a","a","a"
"403","b","c","b","b","a","c","a","a","b","b","a","b","a","a","b","a","c","c","a"
"404","b","a","b","c","a","a","a","a","b","b","c","a","b","a","a","a","a","b","a"
"405","b","c","c","b","a","c","a","a","c","b","c","b","a","a","a","a","b","a","c"
"406","b","a","a","b","c","c","b","a","a","a","a","b","a","b","a","b","a","c","a"
"407","b","b","a","b","c","a","b","a","b","b","c","c","b","c","a","a","a","a","a"
"408","c","b","c","a","c","b","b","a","b","b","c","a","b","b","c","c","a","b","a"
"409","b","c","a","c","c","b","a","c","a","b","c","c","c","c","a","a","a","a","a"
"410","a","b","a","b","b","c","a","b","a","b","c","a","b","a","a","a","a","a","a"
"411","b","a","a","b","b","c","a","a","b","b","c","b","a","a","a","c","b","a","c"
"412","b","a","a","b","c","a","c","c","b","b","c","a","b","b","a","a","a","a","b"
"413","b","a","a","b","b","c","c","b","c","a","c","a","b","a","c","a","c","c","b"
"414","b","a","c","b","a","c","a","a","c","c","c","c","b","b","a","a","c","c","a"
"415","a","c","c","b","a","c","a","a","b","a","c","a","b","c","a","a","b","c","b"
"416","c","b","a","b","a","c","a","a","b","b","b","b","b","a","b","a","b","a","c"
"417","b","a","a","b","b","c","a","b","c","b","c","c","c","a","c","c","c","a","b"
"418","b","c","a","b","c","c","a","b","b","c","b","c","b","c","c","a","c","b","a"
"419","b","c","a","b","a","a","c","c","a","b","c","a","b","a","b","b","a","a","a"
"420","b","c","b","c","c","b","a","b","b","b","a","b","b","a","a","c","a","b","a"
"421","a","b","a","b","c","c","b","a","b","a","b","c","b","c","b","b","a","a","a"
"422","b","b","c","b","b","c","a","b","b","b","c","a","b","c","c","c","a","b","a"
"423","c","a","c","b","a","a","a","a","c","b","c","a","b","a","c","c","a","b","a"
"424","a","c","a","c","a","a","a","a","b","a","b","c","a","a","b","a","b","c","c"
"425","b","a","a","c","b","a","a","a","c","b","a","c","c","a","a","b","a","c","b"
"426","b","b","b","b","c","b","a","c","a","a","b","c","a","a","c","a","a","a","a"
"427","c","c","a","b","c","c","a","c","b","b","c","a","b","c","a","a","a","a","a"
"428","c","a","c","b","b","c","a","b","b","b","c","c","b","a","a","a","a","c","a"
"429","b","b","a","c","b","a","a","a","b","b","a","b","a","a","b","b","b","a","c"
"430","b","b","a","b","c","a","a","c","b","b","c","c","c","c","a","b","a","a","a"
"431","b","b","c","b","a","c","a","a","c","a","a","b","a","a","a","a","a","c","a"
"432","a","c","b","c","a","a","a","a","c","c","b","c","a","a","a","a","a","c","c"
"433","a","c","b","c","b","c","a","b","a","b","a","b","a","a","a","b","c","c","a"
"434","a","c","a","a","a","b","a","a","b","c","c","a","b","b","c","c","c","b","a"
"435","a","b","a","b","b","c","a","a","c","a","c","a","b","c","a","a","a","c","c"
"436","b","c","a","b","b","c","a","b","a","b","a","b","a","a","a","a","a","a","c"
"437","a","b","a","a","c","b","b","a","b","b","c","b","a","a","a","c","a","c","a"
"438","b","c","a","a","c","a","a","c","a","b","c","b","a","a","b","b","b","a","b"
"439","b","a","a","c","b","b","a","b","b","a","c","c","b","c","b","b","b","b","a"
"440","a","c","a","a","a","b","a","c","b","c","b","c","c","c","a","c","a","a","a"
"441","b","c","c","b","a","c","a","a","c","b","c","b","a","a","a","a","c","b","a"
"442","c","a","b","b","c","a","a","a","b","b","c","a","b","a","c","c","c","a","b"
"443","b","a","a","b","c","b","b","a","a","c","a","b","a","a","b","a","b","b","c"
"444","a","a","a","c","a","a","a","a","b","c","b","c","a","a","c","c","c","c","b"
"445","b","c","a","c","a","a","a","a","b","b","c","b","a","a","c","c","a","a","a"
"446","a","b","c","c","b","a","a","a","c","c","c","c","b","b","c","c","c","b","a"
"447","a","b","c","b","b","a","a","a","c","b","c","c","c","c","b","b","b","b","a"
"448","a","b","a","b","a","c","a","b","a","a","c","a","b","a","a","a","c","c","a"
"449","b","b","c","b","c","c","a","a","b","b","c","b","b","a","a","a","a","c","a"
"450","c","a","c","a","a","c","a","a","c","c","a","b","a","a","c","a","a","c","a"
"451","c","b","a","b","a","b","a","c","a","b","a","a","b","b","c","c","b","a","c"
"452","a","a","c","b","c","b","a","c","a","c","b","c","c","c","a","c","a","c","a"
"453","b","c","c","c","a","b","a","a","c","c","c","a","b","c","a","b","c","c","a"
"454","b","c","c","a","c","a","a","c","b","b","a","b","a","a","a","a","a","b","a"
"455","b","b","a","b","c","b","a","c","b","a","c","a","b","a","c","c","b","c","a"
"456","a","b","a","a","a","a","a","a","b","b","c","b","a","a","a","b","c","a","c"
"457","b","a","a","b","b","c","c","c","c","b","c","a","b","b","a","a","b","a","c"
"458","b","c","b","b","c","a","a","c","b","b","c","a","b","a","c","c","c","c","a"
"459","a","b","a","c","a","b","b","b","a","b","b","c","c","c","a","b","a","a","a"
"460","a","b","a","a","b","a","a","b","b","b","c","a","b","c","c","c","c","c","a"
"461","a","b","c","b","a","c","b","a","c","b","c","a","b","a","c","c","c","b","a"
"462","b","a","c","b","c","a","a","a","c","c","b","a","a","c","b","b","a","c","a"
"463","a","b","a","a","c","b","a","c","b","b","c","a","b","c","a","a","a","a","a"
"464","b","a","b","c","c","b","a","a","b","b","a","b","c","c","a","a","a","c","c"
"465","c","c","c","a","a","c","a","a","b","b","c","b","a","a","c","a","a","b","a"
"466","a","a","c","c","a","a","a","a","b","b","c","a","b","c","c","c","b","b","b"
"467","c","b","c","b","c","c","b","b","b","b","c","a","b","b","a","c","a","b","a"
"468","a","c","c","a","a","a","b","a","c","b","c","a","b","c","a","b","b","b","b"
"469","b","b","a","b","a","c","a","a","c","b","c","c","a","a","a","a","a","a","b"
"470","b","a","a","b","a","c","a","a","c","b","c","c","c","c","a","a","c","a","b"
"471","a","c","a","b","a","a","a","a","a","b","a","a","b","b","c","c","c","a","a"
"472","b","b","c","b","a","a","a","a","b","b","c","b","a","a","b","b","b","c","a"
"473","b","b","a","c","c","b","a","c","c","c","b","c","c","b","c","c","c","c","a"
"474","a","a","a","c","a","b","a","a","b","a","c","c","a","a","a","a","a","a","a"
"475","c","c","c","a","a","a","b","b","a","b","a","b","a","a","a","a","a","a","a"
"476","c","a","c","a","a","a","a","a","a","b","b","c","c","c","a","b","a","b","a"
"477","c","c","a","b","a","a","a","a","a","b","c","c","b","c","b","b","a","a","a"
"478","b","c","c","b","b","c","a","b","b","b","c","b","c","b","a","a","c","b","a"
"479","c","c","a","b","a","c","b","c","a","b","a","c","a","a","a","b","a","a","a"
"480","a","c","a","a","b","b","b","a","b","b","a","b","b","a","a","c","a","b","a"
"481","a","b","a","c","a","a","b","c","b","c","a","b","a","a","c","a","c","b","a"
"482","c","a","c","b","a","b","b","b","b","b","c","b","a","a","b","b","b","b","c"
"483","b","c","a","a","a","a","a","a","b","a","b","c","a","a","c","b","c","c","a"
"484","a","c","b","b","a","a","b","a","b","a","b","a","c","c","c","c","c","c","a"
"485","a","a","a","b","c","c","a","c","b","b","c","c","b","c","a","a","a","c","a"
"486","b","c","a","c","c","a","a","c","b","c","a","a","b","b","c","c","c","b","a"
"487","b","c","c","b","a","a","b","c","b","c","b","c","a","a","a","a","a","c","a"
"488","a","a","a","b","c","c","b","a","b","b","c","a","b","c","c","a","b","b","c"
"489","c","c","c","a","a","b","b","a","c","c","a","a","c","c","b","b","a","c","a"
"490","a","a","c","b","a","c","a","a","a","c","b","c","b","b","a","a","a","c","a"
"491","a","a","a","b","b","a","a","b","b","c","b","a","b","b","b","a","b","b","c"
"492","b","a","b","b","a","a","a","a","b","b","c","c","b","c","c","a","b","b","b"
"493","a","c","a","a","a","a","a","a","a","b","c","b","b","c","a","a","a","a","a"
"494","b","c","c","b","a","b","a","a","c","b","b","c","c","c","b","c","b","b","b"
"495","c","a","c","a","c","b","a","c","b","b","c","b","a","a","c","c","c","c","b"
"496","b","b","c","b","c","b","a","c","b","c","a","a","b","c","a","a","b","a","a"
"497","a","b","a","b","a","a","a","a","c","b","b","c","a","a","a","b","a","a","a"
"498","b","c","a","b","a","c","a","c","c","a","c","a","a","a","a","c","a","c","a"
"499","b","c","c","b","c","b","b","a","b","b","c","b","a","b","a","a","b","c","b"
"500","b","c","c","c","a","a","b","b","b","b","c","b","b","a","a","a","a","c","a"
"501","a","c","a","a","c","a","b","a","b","b","c","b","a","b","a","a","c","a","a"
"502","a","b","a","b","a","c","a","a","a","b","c","a","b","c","a","a","a","a","a"
"503","c","c","b","a","a","a","a","a","b","b","c","a","b","a","b","c","b","b","b"
"504","a","a","a","b","a","c","a","a","c","a","a","a","a","c","c","a","b","b","a"
"505","a","c","a","c","a","a","a","a","b","b","c","a","a","a","a","a","a","a","a"
"506","a","a","a","c","a","c","a","a","a","b","c","b","b","a","a","a","a","a","c"
"507","a","b","c","b","c","c","b","a","b","b","c","a","a","b","a","a","a","b","a"
"508","b","a","a","a","a","a","a","a","b","b","c","b","a","a","a","b","a","a","a"
"509","a","a","a","a","a","a","b","a","b","b","c","b","a","a","a","a","a","a","a"
"510","c","b","c","b","a","a","a","a","c","c","a","b","b","b","a","c","c","a","a"
"511","a","a","c","c","b","b","a","b","c","b","b","c","b","c","c","b","c","b","b"
"512","a","b","a","c","a","b","a","a","c","c","c","a","b","c","b","b","b","b","c"
"513","b","c","c","b","a","c","a","a","a","a","c","a","c","c","c","a","c","c","a"
"514","b","b","a","b","b","c","b","c","b","a","c","c","c","c","c","c","c","c","c"
"515","a","b","a","c","a","c","a","a","b","b","c","b","a","a","c","a","a","a","a"
"516","b","a","c","b","c","c","b","a","a","c","a","b","b","c","a","a","a","c","a"
"517","b","c","c","b","a","b","a","a","a","b","c","c","a","a","c","a","b","a","b"
"518","c","b","c","a","c","a","a","c","b","b","a","b","b","a","c","a","b","b","c"
"519","c","b","c","a","a","b","b","b","b","b","b","c","a","a","a","b","c","c","a"
"520","a","c","b","c","a","b","a","a","c","b","c","b","a","a","c","a","c","c","b"
"521","b","c","c","c","c","b","c","a","b","a","b","c","a","a","b","b","b","b","c"
"522","a","a","b","b","a","c","a","a","b","a","c","a","a","a","c","c","c","c","b"
"523","a","b","a","c","b","a","a","b","b","b","c","a","b","a","a","a","a","a","a"
"524","b","b","a","b","c","c","a","c","b","b","c","b","a","a","b","b","a","a","a"
"525","a","c","a","b","c","c","b","a","b","a","b","a","b","c","b","c","a","b","a"
"526","a","b","a","b","c","a","b","a","b","a","a","b","a","a","c","c","c","c","a"
"527","a","a","c","c","a","a","a","a","c","c","a","b","c","b","a","a","a","c","a"
"528","b","b","c","c","c","a","a","c","c","c","c","b","a","c","a","a","a","c","a"
"529","b","c","c","b","c","c","a","c","b","c","b","c","a","b","c","a","c","b","a"
"530","c","b","c","c","a","a","b","b","b","b","b","c","b","a","a","c","b","a","a"
"531","a","c","a","a","a","a","a","a","b","b","c","c","a","a","b","b","a","a","a"
"532","b","a","a","b","a","b","a","a","b","b","c","b","b","a","b","a","b","b","c"
"533","a","b","b","c","b","b","a","a","b","b","c","c","b","c","a","a","a","a","a"
"534","b","a","b","c","a","a","a","a","c","a","b","a","c","a","a","a","c","c","b"
"535","a","c","c","b","c","c","a","c","c","a","b","a","a","b","a","a","a","c","a"
"536","b","a","b","b","b","b","a","b","b","c","c","c","b","b","b","c","b","b","a"
"537","b","b","a","b","a","c","a","a","c","a","c","c","c","a","a","b","c","c","a"
"538","b","b","c","b","c","a","a","c","b","b","c","a","b","c","a","a","c","b","a"
"539","c","b","a","b","c","b","a","c","c","c","a","b","a","a","c","c","c","c","a"
"540","a","a","a","b","a","b","a","a","a","a","b","c","b","c","a","a","a","c","a"
"541","b","c","a","c","b","b","a","a","b","b","c","a","b","c","a","b","a","a","a"
"542","a","a","c","b","c","c","a","b","b","b","c","a","b","c","c","c","c","c","b"
"543","b","b","a","c","b","b","a","b","c","b","c","b","a","a","c","a","c","a","a"
"544","c","b","a","a","c","a","a","c","b","c","a","b","a","a","b","c","b","b","a"
"545","b","a","c","c","a","b","c","a","b","b","c","c","c","c","a","a","a","a","c"
"546","b","b","a","c","b","b","a","b","c","a","a","b","c","c","b","b","a","c","a"
"547","a","b","c","b","a","b","a","a","a","b","c","c","b","a","a","a","a","a","a"
"548","b","a","a","c","a","a","a","a","c","b","c","c","c","c","b","c","a","a","b"
"549","c","c","b","b","a","c","a","a","c","a","a","c","c","c","a","c","a","c","a"
"550","b","b","b","c","a","b","a","a","b","b","c","c","b","a","b","c","b","c","c"
"551","a","c","b","b","c","b","a","a","b","b","c","c","b","a","c","c","b","b","b"
"552","a","a","a","a","a","a","a","a","b","b","c","b","a","a","c","c","a","a","a"
"553","a","c","b","c","b","c","c","a","b","c","a","b","a","a","b","b","a","a","c"
"554","b","c","b","c","b","b","a","c","c","b","c","b","a","a","a","a","a","a","a"
"555","b","b","c","a","b","b","a","b","a","c","a","b","b","b","b","b","a","c","a"
"556","b","b","c","b","a","a","b","b","c","b","c","a","b","c","a","b","a","b","a"
"557","b","a","a","a","c","b","a","c","b","a","b","c","a","a","c","a","a","c","a"
"558","c","c","b","a","a","a","a","a","a","b","c","a","b","b","a","a","c","c","a"
"559","c","a","a","a","a","c","b","c","a","a","c","a","b","c","c","a","c","c","b"
"560","b","c","a","b","c","c","a","c","b","b","c","b","a","a","c","a","b","a","c"
"561","a","c","c","c","b","a","a","c","c","b","c","a","b","c","b","b","b","b","b"
"562","a","c","b","a","c","a","b","a","c","c","c","b","a","a","a","c","c","c","a"
"563","c","a","b","b","a","c","a","a","a","b","c","b","a","a","a","a","c","c","b"
"564","b","c","c","b","c","c","a","c","b","c","b","c","c","b","c","a","c","c","a"
"565","c","b","c","a","a","c","a","a","c","b","c","a","b","a","b","a","a","c","a"
"566","a","c","a","b","a","c","a","a","a","b","c","a","b","b","a","a","a","a","a"
"567","b","b","a","c","a","a","a","a","b","b","c","a","c","a","a","a","b","b","c"
"568","b","b","b","b","a","c","a","a","a","b","c","c","c","c","c","c","c","c","a"
"569","b","b","b","c","c","b","a","c","b","b","c","c","b","a","c","a","a","a","a"
"570","b","b","a","c","a","a","b","b","a","b","c","c","a","a","b","c","b","b","c"
"571","a","b","a","c","b","b","a","b","c","b","c","b","b","a","a","a","b","a","b"
"572","b","b","c","b","a","b","b","b","c","a","c","a","b","c","a","a","a","a","a"
"573","b","c","c","b","a","b","a","a","a","b","c","c","b","a","a","a","a","c","b"
"574","b","c","c","b","c","a","a","c","b","c","b","c","b","c","c","a","c","c","a"
"575","c","a","b","b","c","c","a","a","b","b","b","c","c","b","a","a","a","c","a"
"576","a","c","b","b","a","c","a","a","a","b","c","a","b","a","a","b","c","c","a"
"577","a","b","c","b","a","b","a","a","c","b","c","c","c","c","a","c","a","a","a"
"578","b","c","a","c","a","b","a","a","b","c","c","b","a","a","c","a","c","b","a"
"579","b","a","c","b","a","b","a","a","c","b","c","a","b","c","b","a","b","b","c"
"580","a","a","c","b","b","c","a","a","c","c","c","c","b","c","a","a","c","c","b"
"581","b","c","a","b","c","c","c","a","a","b","c","a","b","a","c","a","a","a","a"
"582","a","a","a","a","a","b","a","a","a","b","b","a","b","c","a","a","a","a","a"
"583","b","c","b","c","c","b","b","a","c","b","c","b","a","a","c","c","c","b","a"
"584","c","c","c","a","a","c","b","c","b","b","c","b","a","a","c","a","b","b","c"
"585","c","b","a","a","a","b","a","a","a","c","b","b","a","a","c","a","b","b","a"
"586","b","b","c","c","b","b","a","b","b","b","b","c","a","a","c","a","c","b","a"
"587","b","c","a","a","c","b","a","c","b","a","a","b","a","b","a","a","a","a","a"
"588","c","c","c","a","a","a","a","a","b","c","c","c","b","b","a","a","a","c","a"
"589","b","c","b","c","a","c","a","a","a","b","c","a","c","c","b","b","a","c","c"
"590","a","b","a","b","a","c","a","a","b","c","b","b","a","a","b","a","b","b","a"
"591","c","a","c","a","c","a","a","b","b","a","b","c","b","c","a","a","c","c","a"
"592","a","c","c","b","a","b","a","a","c","a","a","b","c","c","a","a","c","c","a"
"593","a","c","b","c","a","b","a","a","b","b","b","c","c","c","a","a","a","c","c"
"594","c","c","c","b","b","c","a","a","b","b","a","b","b","a","c","a","a","b","a"
"595","b","a","b","c","a","a","a","a","a","a","a","a","c","c","c","c","c","c","a"
"596","c","a","a","b","c","c","a","c","b","b","c","c","c","c","c","c","a","a","a"
"597","c","a","b","b","c","b","b","a","b","b","c","b","b","a","a","a","c","c","b"
"598","b","b","b","a","a","a","a","a","a","b","c","a","b","a","c","a","c","c","c"
"599","b","a","a","b","b","c","a","b","b","b","b","c","a","a","a","a","b","a","c"
"600","b","c","c","b","b","b","b","b","a","b","c","a","b","c","c","c","b","b","b"
"601","c","b","c","b","b","c","a","b","c","b","b","c","a","b","a","c","c","c","a"
"602","b","b","c","b","a","c","a","a","b","a","b","c","a","a","a","a","a","c","a"
"603","c","c","b","b","c","c","a","c","b","a","b","a","a","a","a","a","c","b","a"
"604","b","c","a","c","b","b","a","a","b","b","c","a","b","a","c","a","c","a","a"
"605","b","b","a","c","b","b","a","b","b","b","b","a","c","c","b","c","a","a","a"
"606","c","c","c","b","c","b","b","a","b","b","b","b","a","c","a","a","b","b","b"
"607","b","a","a","b","a","c","a","b","b","b","a","b","c","c","a","a","c","a","b"
"608","c","a","b","a","c","b","b","a","c","b","c","a","a","a","a","a","c","c","a"
"609","a","b","a","c","a","b","a","a","a","c","b","c","a","c","c","b","b","a","c"
"610","a","b","a","b","a","b","a","a","a","b","c","a","c","c","a","b","a","a","a"
"611","c","c","c","a","c","a","b","a","a","b","b","c","a","a","a","a","a","a","a"
"612","c","c","c","b","a","b","b","b","b","b","c","c","b","a","c","a","b","b","c"
"613","b","b","c","b","c","c","a","c","c","c","a","c","c","c","a","c","a","c","a"
"614","a","a","a","a","a","a","a","b","a","c","c","c","c","b","c","a","a","b","c"
"615","b","b","c","c","b","b","a","a","b","a","b","c","a","a","c","c","b","b","a"
"616","b","c","a","b","a","c","a","a","b","b","c","b","b","c","a","a","b","a","b"
"617","c","c","c","a","a","b","b","b","c","b","c","b","a","a","b","a","b","b","c"
"618","b","c","c","b","a","c","a","c","b","a","b","c","b","a","c","a","b","b","c"
"619","b","c","a","b","a","c","a","a","c","b","b","c","a","a","a","c","a","a","a"
"620","c","b","a","b","a","c","a","a","b","b","c","c","b","a","a","a","a","a","a"
"621","b","b","b","b","a","c","a","a","b","b","b","c","a","a","c","c","c","c","a"
"622","c","b","b","a","a","a","a","a","c","a","c","c","b","a","a","a","c","b","c"
"623","a","c","c","c","a","c","b","a","c","b","c","b","a","a","a","c","b","b","b"
"624","c","b","c","b","b","b","a","a","c","a","b","c","c","a","a","a","a","c","a"
"625","b","c","c","b","b","b","b","c","b","b","c","c","b","a","b","c","b","b","b"
"626","a","c","c","c","a","a","a","a","b","a","b","a","c","c","b","c","b","b","b"
"627","c","c","c","b","c","c","b","c","a","b","c","a","b","a","a","b","a","c","b"
"628","c","a","b","a","c","a","a","c","b","b","c","a","b","a","a","c","a","c","a"
"629","a","b","c","b","c","b","b","a","b","c","b","c","b","c","a","c","a","c","b"
"630","a","a","c","c","b","c","a","a","c","b","a","b","a","a","c","c","c","c","b"
"631","b","b","a","b","c","a","a","c","b","a","b","c","b","c","c","c","c","c","b"
"632","c","b","b","a","a","c","a","a","b","b","b","c","a","a","b","b","a","c","a"
"633","a","a","a","b","a","c","a","a","b","b","b","c","a","a","a","a","a","a","a"
"634","b","b","b","b","a","c","a","a","b","b","c","c","c","c","a","b","c","c","a"
"635","a","a","b","b","a","c","a","a","b","a","b","c","b","a","a","b","c","c","c"
"636","b","b","b","b","a","b","b","a","b","b","c","b","a","a","b","b","a","c","a"
"637","a","b","a","a","b","a","a","b","b","b","c","b","a","a","c","c","a","a","a"
"638","a","c","b","b","c","b","b","a","b","b","b","c","b","a","c","c","c","c","a"
"639","a","c","b","b","a","b","a","a","a","b","c","a","a","a","c","a","c","a","a"
"640","c","b","c","b","b","c","a","a","a","c","a","c","c","b","c","c","a","c","a"
"641","c","a","b","b","a","c","a","a","b","b","c","a","c","c","a","a","b","b","c"
"642","c","c","c","a","a","c","a","a","c","a","a","b","a","a","c","a","c","c","a"
"643","b","b","c","b","a","c","a","a","c","b","c","a","a","a","b","c","b","b","a"
"644","b","a","c","b","a","c","a","a","b","b","a","b","a","a","b","b","a","b","b"
"645","a","a","a","b","c","c","c","a","b","b","c","a","c","c","a","c","c","a","b"
"646","a","c","a","a","c","b","a","c","b","b","c","a","b","a","c","c","a","a","a"
"647","a","a","a","a","c","b","b","a","a","a","b","a","c","a","a","a","a","c","b"
"648","c","a","b","b","b","a","a","a","c","b","c","a","b","c","c","a","c","c","a"
"649","b","c","a","b","a","c","a","a","b","c","b","c","a","a","c","b","c","c","a"
"650","c","a","c","a","a","c","b","a","b","c","b","c","c","c","a","a","a","c","b"
"651","b","c","c","b","b","c","a","b","c","b","c","c","b","c","b","c","b","b","b"
"652","b","a","c","c","a","c","a","a","a","b","c","a","b","a","b","c","a","b","a"
"653","c","c","c","a","b","a","a","b","a","a","b","c","a","a","c","c","c","b","a"
"654","c","b","b","b","c","c","c","c","a","b","c","b","a","a","c","c","c","c","b"
"655","b","c","c","b","b","c","a","b","b","c","c","b","a","c","a","a","c","c","b"
"656","a","c","a","a","a","a","b","a","b","b","a","a","c","b","a","c","a","a","a"
"657","b","b","a","b","b","a","c","c","c","b","c","b","c","a","b","b","b","c","c"
"658","c","c","c","b","a","c","a","a","b","a","a","b","a","a","a","a","c","c","a"
"659","a","b","c","b","a","b","a","a","a","b","c","c","a","a","c","a","a","b","a"
"660","b","c","b","b","a","c","a","a","c","c","a","c","a","a","a","a","a","a","a"
"661","a","b","a","c","b","c","c","a","a","b","b","c","a","a","c","c","a","a","b"
"662","b","c","b","c","a","c","b","a","c","c","c","a","b","b","c","c","b","b","b"
"663","b","a","a","b","a","c","a","a","c","b","c","c","b","a","c","c","c","c","b"
